Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,6,2 ,s/p,s/p,1.6,0.2,1.8,1.8
2020,6,3 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,4 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,5 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,6 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,7 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,8 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,9 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,10 ,s/p,s/p,s/p,s/p,s/p,1.8
2020,6,11 ,s/p,s/p,1.0,26.2,27.2,29.0
2020,6,12 ,5.0,s/p,s/p,s/p,5.0,34.0
2020,6,13 ,s/p,s/p,s/p,s/p,s/p,34.0
2020,6,14 ,s/p,s/p,s/p,s/p,s/p,34.0
2020,6,15 ,s/p,s/p,s/p,s/p,s/p,34.0
2020,6,16 ,s/p,s/p,s/p,2.2,2.2,36.2
2020,6,17 ,10.2,5.2,s/p,s/p,15.4,51.6
2020,6,18 ,s/p,s/p,s/p,4.0,4.0,55.6
2020,6,19 ,10.2,23.6,s/p,s/p,33.8,89.4
2020,6,20 ,s/p,s/p,s/p,s/p,s/p,89.4
2020,6,21 ,s/p,s/p,s/p,s/p,s/p,89.4
2020,6,22 ,2.2,13.0,17.2,s/p,32.4,121.8
2020,6,23 ,0.4,3.2,11.8,7.6,23.0,144.8
2020,6,24 ,s/p,3.4,0.2,s/p,3.6,148.4
2020,6,25 ,s/p,s/p,s/p,s/p,s/p,148.4
2020,6,26 ,s/p,s/p,s/p,s/p,s/p,148.4
2020,6,27 ,s/p,,,,s/p,148.4
2020,6,28 ,,s/p,s/p,1.4,1.4,149.8
2020,6,29 ,30.6,3.6,0.2,s/p,34.4,184.2
2020,6,30 ,,s/p,s/p,2.6,2.6,186.8
