Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1985,9,1,-1.0,8.1,3.6,6.4,9
1985,9,2,-0.8,8.2,3.7,6.2,9
1985,9,3,-1.2,6.0,2.4,4.6,9
1985,9,4,1.2,7.0,4.1,5.9,9
1985,9,5,3.0,9.0,6.0,7.8,9
1985,9,6,2.3,7.4,4.9,6.1,9
1985,9,7,4.0,9.4,6.7,8.1,9
1985,9,8,3.4,6.1,4.8,4.3,9
1985,9,9,2.9,7.8,5.4,5.5,9
1985,9,10,-1.6,3.4,0.9,2.1,9
1985,9,11,-2.5,0.5,-1.0,-0.7,10
1985,9,12,-3.2,2.8,-0.2,0.9,9
1985,9,13,3.6,6.2,4.9,5.4,9
1985,9,14,-1.6,7.3,2.9,4.5,9
1985,9,15,1.1,9.0,5.1,6.2,9
1985,9,16,2.0,7.9,5.0,6.4,9
1985,9,17,-1.3,8.2,3.4,5.0,9
1985,9,18,3.2,9.4,6.3,7.9,9
1985,9,19,3.1,8.9,6.0,7.5,9
1985,9,20,4.9,9.2,7.0,7.6,9
1985,9,21,2.6,4.7,3.6,3.9,9
1985,9,22,1.7,11.3,6.5,9.2,9
1985,9,23,5.0,6.0,5.5,5.2,9
1985,9,24,-0.8,6.8,3.0,6.0,9
1985,9,25,3.3,4.2,3.7,3.4,9
1985,9,26,2.9,8.0,5.5,6.3,9
1985,9,27,1.0,11.4,6.2,10.0,9
1985,9,28,6.0,12.2,9.1,10.9,9
1985,9,29,4.8,11.2,8.0,9.0,9
1985,9,30,3.3,7.6,5.4,6.1,9
