Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,6,1 ,4.0,2.9,0.1,s/p,7.0,7.0
2021,6,2 ,s/p,2.4,3.4,9.0,14.8,21.8
2021,6,3 ,7.4,2.8,s/p,3.7,13.9,35.7
2021,6,4 ,0.7,0.4,0.1,0.2,1.4,37.1
2021,6,5 ,s/p,s/p,s/p,0.1,0.1,37.2
2021,6,6 ,0.1,s/p,s/p,s/p,0.1,37.3
2021,6,7 ,s/p,s/p,s/p,1.7,1.7,39.0
2021,6,8 ,32.6,5.8,3.4,2.7,44.5,83.5
2021,6,9 ,7.5,12.8,1.0,s/p,21.3,104.8
2021,6,10 ,0.1,s/p,1.9,3.0,5.0,109.8
2021,6,11 ,1.1,1.2,0.3,s/p,2.6,112.4
2021,6,12 ,s/p,s/p,0.2,12.1,12.3,124.7
2021,6,13 ,2.4,s/p,s/p,s/p,2.4,127.1
2021,6,14 ,0.1,s/p,s/p,s/p,0.1,127.2
2021,6,15 ,s/p,s/p,s/p,s/p,s/p,127.2
2021,6,16 ,s/p,s/p,s/p,s/p,s/p,127.2
2021,6,17 ,s/p,s/p,s/p,s/p,s/p,127.2
2021,6,18 ,s/p,s/p,s/p,s/p,s/p,127.2
2021,6,19 ,s/p,s/p,s/p,s/p,s/p,127.2
2021,6,20 ,0.1,s/p,0.1,5.2,5.4,132.6
2021,6,21 ,11.6,5.5,8.2,4.3,29.6,162.2
2021,6,22 ,,s/p,s/p,12.9,12.9,175.1
2021,6,23 ,0.3,0.6,2.0,14.9,17.8,192.9
2021,6,24 ,15.4,6.9,0.2,1.4,23.9,216.8
2021,6,25 ,1.5,s/p,s/p,s/p,1.5,218.3
2021,6,26 ,0.1,s/p,s/p,s/p,0.1,218.4
2021,6,27 ,0.2,s/p,s/p,s/p,0.2,218.6
2021,6,28 ,0.1,s/p,s/p,s/p,0.1,218.7
2021,6,29 ,s/p,s/p,s/p,s/p,s/p,218.7
2021,6,30 ,1.2,1.0,0.6,1.2,4.0,222.7
