Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,6.0,1.0,13.1,13.5,12.8,12.8,24.0
2021.0,6.0,2.0,1.6,12.5,6.8,6.8,24.0
2021.0,6.0,3.0,12.1,17.0,14.1,14.1,24.0
2021.0,6.0,4.0,3.8,12.4,9.4,9.4,24.0
2021.0,6.0,5.0,-0.9,12.3,5.0,5.0,24.0
2021.0,6.0,6.0,0.9,9.9,4.5,4.5,24.0
2021.0,6.0,7.0,8.2,12.7,9.9,9.9,24.0
2021.0,6.0,8.0,11.1,13.4,12.1,12.1,24.0
2021.0,6.0,9.0,9.3,11.9,9.9,9.9,24.0
2021.0,6.0,10.0,3.1,11.8,7.4,7.4,24.0
2021.0,6.0,11.0,9.1,15.2,11.3,11.3,24.0
2021.0,6.0,12.0,11.8,12.7,11.3,11.3,24.0
2021.0,6.0,13.0,5.4,10.9,7.3,7.3,24.0
2021.0,6.0,14.0,-3.1,9.2,2.7,2.7,24.0
2021.0,6.0,15.0,2.7,12.8,6.1,6.1,24.0
2021.0,6.0,16.0,-4.3,10.4,2.0,2.0,24.0
2021.0,6.0,17.0,-4.0,12.2,1.6,1.6,24.0
2021.0,6.0,18.0,-3.7,11.7,1.3,1.3,24.0
2021.0,6.0,19.0,-3.8,8.9,0.1,0.1,24.0
2021.0,6.0,20.0,-2.1,10.2,1.9,1.9,24.0
2021.0,6.0,21.0,9.0,12.5,10.1,10.1,24.0
2021.0,6.0,22.0,6.6,10.0,8.3,8.3,24.0
2021.0,6.0,23.0,5.8,11.6,8.4,8.4,24.0
2021.0,6.0,24.0,8.2,11.9,9.2,9.2,24.0
2021.0,6.0,25.0,2.7,10.0,5.7,5.7,24.0
2021.0,6.0,26.0,-1.9,7.2,1.6,1.6,24.0
2021.0,6.0,27.0,-3.2,7.9,0.3,0.3,24.0
2021.0,6.0,28.0,-3.6,3.2,-0.7,-0.7,24.0
2021.0,6.0,29.0,-1.6,3.7,0.3,0.3,24.0
2021.0,6.0,30.0,-0.5,10.9,4.5,4.5,24.0
