Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,12,1 ,,,,,s/p,s/p
2011,12,2 ,,,,,6.0,6.0
2011,12,3 ,,,,,s/p,6.0
2011,12,4 ,,,,,s/p,6.0
2011,12,5 ,,,,,s/p,6.0
2011,12,6 ,,,,,s/p,6.0
2011,12,7 ,,,,,s/p,6.0
2011,12,8 ,,,,,s/p,6.0
2011,12,9 ,,,,,s/p,6.0
2011,12,10 ,,,,,s/p,6.0
2011,12,11 ,,,,,s/p,6.0
2011,12,12 ,,,,,s/p,6.0
2011,12,13 ,,,,,10.0,16.0
2011,12,14 ,,,,,s/p,16.0
2011,12,15 ,,,,,s/p,16.0
2011,12,16 ,,,,,s/p,16.0
2011,12,17 ,,,,,s/p,16.0
2011,12,18 ,,,,,s/p,16.0
2011,12,19 ,,,,,s/p,16.0
2011,12,20 ,,,,,s/p,16.0
2011,12,21 ,,,,,5.0,21.0
2011,12,22 ,,,,,s/p,21.0
2011,12,23 ,,,,,s/p,21.0
2011,12,24 ,,,,,s/p,21.0
2011,12,25 ,,,,,s/p,21.0
2011,12,26 ,,,,,s/p,21.0
2011,12,27 ,,,,,s/p,21.0
2011,12,28 ,,,,,5.0,26.0
2011,12,29 ,,,,,s/p,26.0
2011,12,30 ,,,,,s/p,26.0
2011,12,31 ,,,,,s/p,26.0
