Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,2,1,10.1,16.7,12.5,12.5,24
2021,2,2,8.7,22.2,14.1,14.1,24
2021,2,3,11.0,18.7,14.1,14.1,24
2021,2,4,11.7,20.4,15.9,15.9,24
2021,2,5,4.1,16.2,10.1,10.1,24
2021,2,6,0.3,17.3,8.4,8.4,24
2021,2,7,2.1,23.3,11.7,11.7,24
2021,2,8,.,26.1,.,16.9,19
2021,2,9,9.3,25.0,17.5,16.8,21
2021,2,10,11.9,21.8,16.8,15.8,21
2021,2,11,.,18.1,.,13.0,7
2021,2,12,4.5,21.2,11.6,11.6,24
2021,2,13,8.7,14.0,10.4,10.4,24
2021,2,14,3.1,15.4,8.3,8.3,24
2021,2,15,6.2,20.8,12.1,12.1,24
2021,2,16,3.2,21.7,12.9,12.9,24
2021,2,17,7.1,20.6,13.4,13.4,24
2021,2,18,6.7,15.0,10.4,10.4,24
2021,2,19,1.8,14.6,8.6,8.6,24
2021,2,20,8.2,18.3,11.8,11.8,24
2021,2,21,4.4,8.2,7.9,7.9,24
2021,2,22,4.4,14.5,8.7,8.9,23
2021,2,23,3.0,17.5,9.3,9.3,24
2021,2,24,8.3,15.1,11.2,11.2,24
2021,2,25,5.2,16.1,10.5,10.5,24
2021,2,26,3.9,20.6,11.5,11.5,24
2021,2,27,6.2,28.5,14.9,15.3,23
2021,2,28,7.7,18.9,14.0,14.0,24
