Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1991,1,1,.,30.2,.,22.2,15
1991,1,2,12.0,27.5,19.8,21.4,15
1991,1,3,14.9,27.4,21.1,21.6,15
1991,1,4,15.0,28.4,21.7,22.0,15
1991,1,5,12.0,29.2,20.6,22.6,15
1991,1,6,15.1,27.5,21.3,22.1,15
1991,1,7,14.9,28.0,21.4,21.8,15
1991,1,8,11.8,28.1,20.0,21.4,15
1991,1,9,14.9,25.3,20.1,19.8,15
1991,1,10,15.0,22.6,18.8,19.5,15
1991,1,11,16.0,26.2,21.1,21.3,15
1991,1,12,11.9,28.2,20.1,22.3,15
1991,1,13,13.5,29.7,21.6,22.3,15
1991,1,14,13.0,29.2,21.1,22.8,15
1991,1,15,17.0,26.0,21.5,20.5,15
1991,1,16,13.5,28.6,21.1,21.7,15
1991,1,17,15.0,28.4,21.7,21.6,15
1991,1,18,13.8,29.0,21.4,22.2,15
1991,1,19,10.3,28.2,19.3,21.3,15
1991,1,20,15.0,28.2,21.6,21.6,15
1991,1,21,10.4,28.6,19.5,21.5,15
1991,1,22,11.0,26.9,18.9,20.3,15
1991,1,23,10.1,28.4,19.3,21.7,15
1991,1,24,13.4,28.0,20.7,21.5,15
1991,1,25,15.0,28.4,21.7,22.0,15
1991,1,26,15.0,27.8,21.4,21.9,15
1991,1,27,15.2,27.4,21.3,20.8,15
1991,1,28,14.9,27.6,21.3,21.5,15
1991,1,29,11.4,28.4,19.9,21.9,15
1991,1,30,8.5,27.2,17.9,20.9,15
1991,1,31,10.1,28.4,19.3,21.1,15
