Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1967,1,1,14.0,24.6,19.3,19.8,6
1967,1,2,15.0,27.0,21.0,20.0,6
1967,1,3,14.0,27.4,20.7,20.0,6
1967,1,4,11.0,25.8,18.4,20.2,6
1967,1,5,13.2,28.4,20.8,20.9,6
1967,1,6,14.5,27.4,20.9,20.2,6
1967,1,7,14.4,27.4,20.9,20.9,6
1967,1,8,9.2,28.0,18.6,21.4,6
1967,1,9,9.0,26.0,17.5,20.5,6
1967,1,10,11.4,28.0,19.7,21.1,6
1967,1,11,10.0,29.6,19.8,21.5,6
1967,1,12,13.6,28.0,20.8,21.2,6
1967,1,13,12.4,28.0,20.2,21.6,6
1967,1,14,15.2,27.8,21.5,21.4,6
1967,1,15,11.5,27.0,19.3,21.4,6
1967,1,16,15.8,25.0,20.4,20.8,6
1967,1,17,14.8,26.0,20.4,20.9,6
1967,1,18,11.0,31.0,21.0,23.8,6
1967,1,19,7.7,29.6,18.7,21.4,6
1967,1,20,.,.,.,21.5,6
1967,1,21,8.7,27.8,18.2,20.9,6
1967,1,22,12.0,28.0,20.0,20.9,6
1967,1,23,11.0,26.8,18.9,20.0,6
1967,1,24,.,27.0,.,21.2,6
1967,1,25,8.5,27.0,17.8,20.3,6
1967,1,26,9.6,25.8,17.7,19.8,6
1967,1,27,9.2,27.4,18.3,20.6,6
1967,1,28,11.6,28.0,19.8,21.0,6
1967,1,29,9.0,27.4,18.2,21.9,6
1967,1,30,13.8,29.0,21.4,22.5,6
1967,1,31,9.0,29.6,19.3,24.5,6
