Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,3 ,,0.7,s/p,s/p,0.7,0.7
2022,8,4 ,s/p,s/p,s/p,s/p,s/p,0.7
2022,8,5 ,s/p,s/p,s/p,s/p,s/p,0.7
2022,8,6 ,s/p,s/p,s/p,s/p,s/p,0.7
2022,8,7 ,s/p,s/p,s/p,0.1,0.1,0.8
2022,8,8 ,s/p,s/p,s/p,s/p,s/p,0.8
2022,8,9 ,s/p,s/p,s/p,s/p,s/p,0.8
2022,8,10 ,s/p,s/p,3.2,0.2,3.4,4.2
2022,8,11 ,0.9,10.5,21.6,5.8,38.8,43.0
2022,8,12 ,0.1,1.3,2.7,4.5,8.6,51.6
2022,8,13 ,5.3,,1.9,6.8,14.0,65.6
2022,8,14 ,0.1,s/p,1.5,s/p,1.6,67.2
2022,8,15 ,5.4,1.9,s/p,2.0,9.3,76.5
2022,8,16 ,1.2,0.7,0.6,2.3,4.8,81.3
2022,8,17 ,0.8,0.2,s/p,0.1,1.1,82.4
2022,8,18 ,0.1,0.8,s/p,s/p,0.9,83.3
2022,8,19 ,s/p,s/p,s/p,s/p,s/p,83.3
2022,8,20 ,0.1,s/p,s/p,0.2,0.3,83.6
2022,8,21 ,0.1,s/p,s/p,s/p,0.1,83.7
2022,8,22 ,s/p,5.0,2.9,0.1,8.0,91.7
2022,8,23 ,s/p,s/p,s/p,s/p,s/p,91.7
2022,8,24 ,s/p,0.1,0.3,s/p,0.4,92.1
2022,8,25 ,0.9,1.2,2.3,0.6,5.0,97.1
2022,8,26 ,0.8,2.1,0.1,0.2,3.2,100.3
2022,8,27 ,0.1,0.3,s/p,s/p,0.4,100.7
2022,8,28 ,s/p,s/p,s/p,0.1,0.1,100.8
2022,8,29 ,s/p,s/p,s/p,s/p,s/p,100.8
2022,8,30 ,0.2,3.4,1.2,0.3,5.1,105.9
2022,8,31 ,s/p,0.7,s/p,s/p,0.7,106.6
