Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,0.3,s/p,s/p,s/p,0.3,0.3
2022,3,2 ,1.6,0.6,3.8,0.1,6.1,6.4
2022,3,3 ,s/p,s/p,s/p,s/p,s/p,6.4
2022,3,4 ,s/p,s/p,s/p,s/p,s/p,6.4
2022,3,5 ,0.1,s/p,s/p,s/p,0.1,6.5
2022,3,6 ,s/p,s/p,s/p,s/p,s/p,6.5
2022,3,7 ,s/p,s/p,s/p,0.6,0.6,7.1
2022,3,8 ,0.6,2.4,s/p,s/p,3.0,10.1
2022,3,9 ,s/p,s/p,s/p,s/p,s/p,10.1
2022,3,10 ,s/p,s/p,s/p,s/p,s/p,10.1
2022,3,11 ,s/p,s/p,s/p,s/p,s/p,10.1
2022,3,12 ,s/p,s/p,0.3,0.1,0.4,10.5
2022,3,13 ,0.5,1.3,s/p,s/p,1.8,12.3
2022,3,14 ,s/p,1.3,0.4,0.2,1.9,14.2
2022,3,15 ,s/p,1.1,0.1,s/p,1.2,15.4
2022,3,16 ,0.2,1.7,s/p,s/p,1.9,17.3
2022,3,17 ,s/p,s/p,0.2,s/p,0.2,17.5
2022,3,18 ,s/p,s/p,s/p,s/p,s/p,17.5
2022,3,19 ,s/p,s/p,s/p,0.2,0.2,17.7
2022,3,20 ,s/p,s/p,s/p,0.1,0.1,17.8
2022,3,21 ,0.3,s/p,s/p,s/p,0.3,18.1
2022,3,22 ,s/p,s/p,s/p,s/p,s/p,18.1
2022,3,23 ,s/p,s/p,s/p,s/p,s/p,18.1
2022,3,24 ,s/p,s/p,s/p,s/p,s/p,18.1
2022,3,25 ,s/p,0.2,s/p,s/p,0.2,18.3
2022,3,26 ,s/p,1.1,s/p,s/p,1.1,19.4
2022,3,27 ,s/p,s/p,s/p,0.2,0.2,19.6
2022,3,28 ,4.3,2.5,s/p,s/p,6.8,26.4
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,26.4
2022,3,30 ,s/p,0.2,s/p,s/p,0.2,26.6
2022,3,31 ,s/p,s/p,s/p,s/p,s/p,26.6
