Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,7,1 ,,,,,s/p,s/p
2016,7,2 ,,,,,s/p,s/p
2016,7,3 ,,,,,s/p,s/p
2016,7,4 ,,,,,s/p,s/p
2016,7,5 ,,,,,s/p,s/p
2016,7,6 ,,,,,s/p,s/p
2016,7,7 ,,,,,5.5,5.5
2016,7,8 ,,,,,s/p,5.5
2016,7,9 ,,,,,3.8,9.3
2016,7,10 ,,,,,23.4,32.7
2016,7,11 ,,,,,37.9,70.6
2016,7,12 ,,,,,8.0,78.6
2016,7,13 ,,,,,s/p,78.6
2016,7,14 ,,,,,40.2,118.8
2016,7,15 ,,,,,4.2,123.0
2016,7,16 ,,,,,s/p,123.0
2016,7,17 ,,,,,43.0,166.0
2016,7,18 ,,,,,16.4,182.4
2016,7,19 ,,,,,s/p,182.4
2016,7,20 ,,,,,18.6,201.0
2016,7,21 ,,,,,35.8,236.8
2016,7,22 ,,,,,17.0,253.8
2016,7,23 ,,,,,6.0,259.8
2016,7,24 ,,,,,17.5,277.3
2016,7,25 ,,,,,s/p,277.3
2016,7,26 ,,,,,s/p,277.3
2016,7,27 ,,,,,s/p,277.3
2016,7,28 ,,,,,19.6,296.9
2016,7,29 ,,,,,2.1,299.0
2016,7,30 ,,,,,3.0,302.0
2016,7,31 ,,,,,7.6,309.6
