Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,4,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2018,4,2 ,s/p,s/p,s/p,0.8,0.8,0.8
2018,4,3 ,3.2,15.2,33.6,9.0,61.0,61.8
2018,4,4 ,4.0,7.8,7.6,4.8,24.2,86.0
2018,4,5 ,0.4,s/p,s/p,s/p,0.4,86.4
2018,4,6 ,s/p,s/p,s/p,s/p,s/p,86.4
2018,4,7 ,0.2,0.2,0.2,0.2,0.8,87.2
2018,4,8 ,s/p,s/p,s/p,2.0,2.0,89.2
2018,4,9 ,13.8,21.8,13.8,21.2,70.6,159.8
2018,4,10 ,10.0,1.8,0.4,5.0,17.2,177.0
2018,4,11 ,0.8,s/p,s/p,s/p,0.8,177.8
2018,4,12 ,s/p,s/p,s/p,0.2,0.2,178.0
2018,4,13 ,s/p,s/p,s/p,s/p,s/p,178.0
2018,4,14 ,s/p,s/p,s/p,s/p,s/p,178.0
2018,4,15 ,s/p,s/p,s/p,0.2,0.2,178.2
2018,4,16 ,6.6,3.4,0.4,s/p,10.4,188.6
2018,4,17 ,s/p,s/p,s/p,s/p,s/p,188.6
2018,4,18 ,0.0,0.2,0.4,0.4,1.0,189.6
2018,4,19 ,s/p,2.2,7.2,15.0,24.4,214.0
2018,4,20 ,7.6,s/p,s/p,s/p,7.6,221.6
2018,4,21 ,s/p,s/p,11.6,s/p,11.6,233.2
2018,4,22 ,s/p,s/p,s/p,s/p,s/p,233.2
2018,4,23 ,s/p,s/p,s/p,0.2,0.2,233.4
2018,4,24 ,s/p,s/p,s/p,s/p,s/p,233.4
2018,4,25 ,0.2,0.6,25.6,22.2,48.6,282.0
2018,4,26 ,1.6,8.6,7.0,2.4,19.6,301.6
2018,4,27 ,0.6,0.8,s/p,s/p,1.4,303.0
2018,4,28 ,s/p,s/p,s/p,s/p,s/p,303.0
2018,4,29 ,s/p,s/p,s/p,s/p,s/p,303.0
2018,4,30 ,0.2,s/p,s/p,2.4,2.6,305.6
