Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,12,1 ,s/p,s/p,s/p,,s/p,s/p
2020,12,2 ,,,,,,
2020,12,3 ,,,,,,
2020,12,4 ,,,,,,
2020,12,5 ,,,,,,
2020,12,6 ,,,,,,
2020,12,7 ,,,,,,
2020,12,8 ,,,,,,
2020,12,9 ,,,,,,
2020,12,10 ,,,,,,
2020,12,11 ,,2.0,2.4,9.6,14.0,14.0
2020,12,12 ,16.0,4.0,0.2,s/p,20.2,34.2
2020,12,13 ,s/p,s/p,s/p,1.8,1.8,36.0
2020,12,14 ,3.0,s/p,s/p,s/p,3.0,39.0
2020,12,15 ,s/p,s/p,s/p,s/p,s/p,39.0
2020,12,16 ,s/p,s/p,s/p,s/p,s/p,39.0
2020,12,17 ,s/p,,s/p,,s/p,39.0
2020,12,18 ,s/p,s/p,0.6,2.2,2.8,41.8
2020,12,19 ,0.6,s/p,s/p,s/p,0.6,42.4
2020,12,20 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,21 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,22 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,23 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,24 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,25 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,26 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,27 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,28 ,s/p,s/p,s/p,s/p,s/p,42.4
2020,12,29 ,6.0,0.4,s/p,s/p,6.4,48.8
2020,12,30 ,s/p,s/p,s/p,s/p,s/p,48.8
2020,12,31 ,s/p,s/p,s/p,s/p,s/p,48.8
