Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,9,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,9,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,9,3 ,s/p,s/p,s/p,0.5,0.5,0.5
2021,9,4 ,0.1,0.1,2.2,5.1,7.5,8.0
2021,9,5 ,8.7,3.6,0.3,1.0,13.6,21.6
2021,9,6 ,1.3,s/p,0.4,s/p,1.7,23.3
2021,9,7 ,s/p,s/p,s/p,s/p,s/p,23.3
2021,9,8 ,s/p,s/p,s/p,0.2,0.2,23.5
2021,9,9 ,s/p,s/p,s/p,s/p,s/p,23.5
2021,9,10 ,s/p,1.1,4.2,2.1,7.4,30.9
2021,9,11 ,0.1,2.1,7.4,5.9,15.5,46.4
2021,9,12 ,2.6,0.6,2.6,1.5,7.3,53.7
2021,9,13 ,1.0,0.2,s/p,0.1,1.3,55.0
2021,9,14 ,0.1,1.1,0.1,s/p,1.3,56.3
2021,9,15 ,5.1,1.3,s/p,s/p,6.4,62.7
2021,9,16 ,s/p,0.5,s/p,3.1,3.6,66.3
2021,9,17 ,1.9,s/p,s/p,1.5,3.4,69.7
2021,9,18 ,s/p,1.3,s/p,0.1,1.4,71.1
2021,9,19 ,s/p,s/p,s/p,s/p,s/p,71.1
2021,9,20 ,s/p,s/p,s/p,s/p,s/p,71.1
2021,9,21 ,s/p,s/p,s/p,0.7,0.7,71.8
2021,9,22 ,s/p,s/p,s/p,s/p,s/p,71.8
2021,9,23 ,s/p,s/p,s/p,s/p,s/p,71.8
2021,9,24 ,s/p,s/p,s/p,0.1,0.1,71.9
2021,9,25 ,3.2,2.3,s/p,s/p,5.5,77.4
2021,9,26 ,s/p,s/p,s/p,s/p,s/p,77.4
2021,9,27 ,s/p,s/p,s/p,s/p,s/p,77.4
2021,9,28 ,s/p,s/p,s/p,s/p,s/p,77.4
2021,9,29 ,s/p,4.4,2.8,0.4,7.6,85.0
2021,9,30 ,6.9,s/p,s/p,s/p,6.9,91.9
