Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1972,2,1,.,29.9,.,24.1,13
1972,2,2,.,33.0,.,28.2,13
1972,2,3,.,31.3,.,27.0,13
1972,2,4,.,32.5,.,27.4,13
1972,2,5,.,33.4,.,28.7,13
1972,2,6,.,31.8,.,27.1,13
1972,2,7,.,32.2,.,26.6,13
1972,2,8,.,31.8,.,27.2,13
1972,2,9,.,29.2,.,25.4,13
1972,2,10,.,29.0,.,24.1,13
1972,2,11,.,27.4,.,23.2,13
1972,2,12,.,.,.,21.6,1
1972,2,13,.,.,.,.,.
1972,2,14,.,32.9,.,27.8,12
1972,2,15,.,29.4,.,25.3,13
1972,2,16,.,30.0,.,25.0,13
1972,2,17,.,29.9,.,25.1,13
1972,2,18,.,31.2,.,26.0,13
1972,2,19,.,29.5,.,24.7,13
1972,2,20,.,30.2,.,24.6,13
1972,2,21,.,28.8,.,23.6,13
1972,2,22,.,27.9,.,20.7,13
1972,2,23,.,27.4,.,21.3,13
1972,2,24,10.1,28.4,19.3,22.4,13
1972,2,25,13.2,30.8,22.0,24.5,13
1972,2,26,.,28.7,.,24.0,13
1972,2,27,13.2,27.9,20.5,23.5,13
1972,2,28,13.0,27.7,20.4,22.9,13
1972,2,29,12.6,26.8,19.7,22.2,13
