Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,2,1 ,0.8,0.2,0.0,s/p,1.0,1.0
2022,2,2 ,0.0,s/p,s/p,s/p,0.0,1.0
2022,2,3 ,s/p,s/p,s/p,s/p,s/p,1.0
2022,2,4 ,s/p,s/p,s/p,s/p,s/p,1.0
2022,2,5 ,s/p,0.4,2.4,2.2,5.0,6.0
2022,2,6 ,s/p,s/p,s/p,0.0,0.0,6.0
2022,2,7 ,0.4,0.2,s/p,s/p,0.6,6.6
2022,2,8 ,s/p,s/p,s/p,s/p,s/p,6.6
2022,2,9 ,s/p,s/p,s/p,s/p,s/p,6.6
2022,2,10 ,s/p,s/p,s/p,s/p,s/p,6.6
2022,2,11 ,s/p,0.6,s/p,s/p,0.6,7.2
2022,2,12 ,s/p,s/p,s/p,s/p,s/p,7.2
2022,2,13 ,s/p,s/p,s/p,s/p,s/p,7.2
2022,2,14 ,0.2,0.0,1.4,0.2,1.8,9.0
2022,2,15 ,0.6,0.6,0.4,0.4,2.0,11.0
2022,2,16 ,0.0,s/p,s/p,0.2,0.2,11.2
2022,2,17 ,1.0,1.0,1.0,1.2,4.2,15.4
2022,2,18 ,s/p,s/p,s/p,s/p,s/p,15.4
2022,2,19 ,s/p,s/p,s/p,s/p,s/p,15.4
2022,2,20 ,s/p,s/p,s/p,1.0,1.0,16.4
2022,2,21 ,0.0,0.2,s/p,s/p,0.2,16.6
2022,2,22 ,s/p,0.2,s/p,s/p,0.2,16.8
2022,2,23 ,s/p,s/p,1.0,0.6,1.6,18.4
2022,2,24 ,1.2,0.0,s/p,s/p,1.2,19.6
2022,2,25 ,s/p,s/p,1.0,0.2,1.2,20.8
2022,2,26 ,s/p,s/p,0.6,0.2,0.8,21.6
2022,2,27 ,1.2,s/p,s/p,s/p,1.2,22.8
2022,2,28 ,s/p,s/p,s/p,s/p,s/p,22.8
