Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2017.0,3.0,1.0,15.1,31.2,22.7,22.7,24.0
2017.0,3.0,2.0,13.9,30.1,21.2,21.2,24.0
2017.0,3.0,3.0,13.6,28.5,21.4,21.4,24.0
2017.0,3.0,4.0,10.0,28.9,19.6,19.6,24.0
2017.0,3.0,5.0,10.6,31.3,20.1,20.1,24.0
2017.0,3.0,6.0,10.6,33.5,21.8,21.8,24.0
2017.0,3.0,7.0,12.4,31.4,21.5,21.5,24.0
2017.0,3.0,8.0,8.9,29.1,19.4,19.4,24.0
2017.0,3.0,9.0,10.2,26.5,18.8,18.8,24.0
2017.0,3.0,10.0,8.4,29.8,18.6,18.6,24.0
2017.0,3.0,11.0,7.6,28.0,18.1,18.1,24.0
2017.0,3.0,12.0,7.2,35.0,19.9,19.9,24.0
2017.0,3.0,13.0,9.2,32.9,20.7,20.7,24.0
2017.0,3.0,14.0,12.6,26.0,18.6,18.6,24.0
2017.0,3.0,15.0,9.6,30.6,19.2,19.2,24.0
2017.0,3.0,16.0,9.5,31.1,20.2,20.2,24.0
2017.0,3.0,17.0,10.5,31.3,20.1,20.1,24.0
2017.0,3.0,18.0,11.1,33.2,21.0,21.0,24.0
2017.0,3.0,19.0,11.3,30.3,20.7,20.7,24.0
2017.0,3.0,20.0,11.3,29.5,19.7,19.7,24.0
2017.0,3.0,21.0,10.6,31.2,20.0,20.0,24.0
2017.0,3.0,22.0,10.2,29.1,18.8,18.8,24.0
2017.0,3.0,23.0,10.1,29.0,18.6,18.6,24.0
2017.0,3.0,24.0,11.6,19.1,15.3,15.2,23.0
2017.0,3.0,25.0,14.8,26.6,18.8,18.8,24.0
2017.0,3.0,26.0,8.3,26.4,17.0,17.0,24.0
2017.0,3.0,27.0,8.8,29.6,18.0,18.0,24.0
2017.0,3.0,28.0,9.4,28.4,18.6,18.6,24.0
2017.0,3.0,29.0,9.7,24.7,17.2,17.2,24.0
2017.0,3.0,30.0,7.5,26.5,16.5,16.5,24.0
2017.0,3.0,31.0,7.8,27.2,16.9,16.9,24.0
