Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,18.0,s/p,s/p,s/p,18.0,18.0
2022,7,2 ,0.5,s/p,s/p,s/p,0.5,18.5
2022,7,3 ,s/p,s/p,s/p,s/p,s/p,18.5
2022,7,4 ,s/p,s/p,s/p,s/p,s/p,18.5
2022,7,5 ,s/p,s/p,s/p,s/p,s/p,18.5
2022,7,6 ,1.4,0.6,s/p,s/p,2.0,20.5
2022,7,7 ,0.3,s/p,s/p,2.6,2.9,23.4
2022,7,8 ,0.3,s/p,s/p,s/p,0.3,23.7
2022,7,9 ,4.9,10.3,4.3,0.3,19.8,43.5
2022,7,10 ,s/p,11.9,2.2,,14.1,57.6
2022,7,11 ,,,,,,
2022,7,12 ,,,,,,
2022,7,13 ,,,,28.6,28.6,86.2
2022,7,14 ,0.3,s/p,s/p,s/p,0.3,86.5
2022,7,15 ,0.3,s/p,s/p,s/p,0.3,86.8
2022,7,16 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,17 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,18 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,19 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,20 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,21 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,22 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,23 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,24 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,25 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,26 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,27 ,s/p,s/p,s/p,,s/p,86.8
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,29 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,86.8
2022,7,31 ,s/p,s/p,s/p,s/p,s/p,86.8
