Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1983,7,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1983,7,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1983,7,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1983,7,4 ,s/p,s/p,0.0,0.3,0.3,0.3
1983,7,5 ,14.5,2.0,6.7,3.4,26.6,26.9
1983,7,6 ,0.1,4.0,8.0,1.3,13.4,40.3
1983,7,7 ,s/p,0.5,1.3,8.0,9.8,50.1
1983,7,8 ,10.0,5.0,11.5,1.0,27.5,77.6
1983,7,9 ,s/p,s/p,s/p,s/p,s/p,77.6
1983,7,10 ,s/p,s/p,0.2,4.0,4.2,81.8
1983,7,11 ,s/p,s/p,s/p,s/p,s/p,81.8
1983,7,12 ,s/p,s/p,s/p,s/p,s/p,81.8
1983,7,13 ,s/p,s/p,s/p,s/p,s/p,81.8
1983,7,14 ,4.0,0.0,s/p,s/p,4.0,85.8
1983,7,15 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,16 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,17 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,18 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,19 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,20 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,21 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,22 ,s/p,s/p,s/p,s/p,s/p,85.8
1983,7,23 ,s/p,3.4,0.9,0.1,4.4,90.2
1983,7,24 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,25 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,26 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,27 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,28 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,29 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,30 ,s/p,s/p,s/p,s/p,s/p,90.2
1983,7,31 ,s/p,s/p,s/p,s/p,s/p,90.2
