Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,s/p,s/p,s/p,2.5,2.5,2.5
2022,3,2 ,1.7,s/p,0.1,0.3,2.1,4.6
2022,3,3 ,s/p,s/p,s/p,s/p,s/p,4.6
2022,3,4 ,s/p,s/p,0.1,s/p,0.1,4.7
2022,3,5 ,s/p,s/p,s/p,s/p,s/p,4.7
2022,3,6 ,s/p,s/p,s/p,s/p,s/p,4.7
2022,3,7 ,s/p,s/p,s/p,s/p,s/p,4.7
2022,3,8 ,0.5,0.8,s/p,s/p,1.3,6.0
2022,3,9 ,s/p,s/p,s/p,s/p,s/p,6.0
2022,3,10 ,s/p,s/p,s/p,s/p,s/p,6.0
2022,3,11 ,1.4,s/p,s/p,s/p,1.4,7.4
2022,3,12 ,s/p,s/p,s/p,0.4,0.4,7.8
2022,3,13 ,0.2,1.8,0.9,s/p,2.9,10.7
2022,3,14 ,s/p,2.5,s/p,s/p,2.5,13.2
2022,3,15 ,s/p,s/p,0.1,s/p,0.1,13.3
2022,3,16 ,s/p,5.4,s/p,s/p,5.4,18.7
2022,3,17 ,0.1,s/p,s/p,s/p,0.1,18.8
2022,3,18 ,0.7,0.1,0.1,s/p,0.9,19.7
2022,3,19 ,s/p,s/p,s/p,0.1,0.1,19.8
2022,3,20 ,s/p,s/p,s/p,0.1,0.1,19.9
2022,3,21 ,s/p,s/p,s/p,s/p,s/p,19.9
2022,3,22 ,s/p,s/p,s/p,s/p,s/p,19.9
2022,3,23 ,s/p,s/p,s/p,s/p,s/p,19.9
2022,3,24 ,s/p,s/p,s/p,s/p,s/p,19.9
2022,3,25 ,s/p,s/p,s/p,s/p,s/p,19.9
2022,3,26 ,s/p,3.8,s/p,s/p,3.8,23.7
2022,3,27 ,0.1,s/p,s/p,0.2,0.3,24.0
2022,3,28 ,2.9,s/p,s/p,s/p,2.9,26.9
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,26.9
2022,3,30 ,0.1,s/p,s/p,s/p,0.1,27.0
2022,3,31 ,s/p,s/p,s/p,s/p,s/p,27.0
