Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,9,1 ,s/p,s/p,,42.0,42.0,42.0
2018,9,2 ,2.0,,,s/p,2.0,44.0
2018,9,3 ,s/p,,,s/p,s/p,44.0
2018,9,4 ,s/p,,,s/p,s/p,44.0
2018,9,5 ,6.0,,,1.0,7.0,51.0
2018,9,6 ,2.2,s/p,,s/p,2.2,53.2
2018,9,7 ,s/p,,,s/p,s/p,53.2
2018,9,8 ,s/p,,,s/p,s/p,53.2
2018,9,9 ,s/p,,,s/p,s/p,53.2
2018,9,10 ,s/p,,,1.2,1.2,54.4
2018,9,11 ,s/p,,,9.0,9.0,63.4
2018,9,12 ,s/p,,,s/p,s/p,63.4
2018,9,13 ,s/p,,,s/p,s/p,63.4
2018,9,14 ,s/p,s/p,,s/p,s/p,63.4
2018,9,15 ,s/p,,,0.6,0.6,64.0
2018,9,16 ,3.6,,,3.1,6.7,70.7
2018,9,17 ,1.0,,,1.2,2.2,72.9
2018,9,18 ,5.9,,,7.6,13.5,86.4
2018,9,19 ,s/p,,,10.1,10.1,96.5
2018,9,20 ,0.6,,,6.1,6.7,103.2
2018,9,21 ,4.2,,,6.7,10.9,114.1
2018,9,22 ,2.6,,,19.5,22.1,136.2
2018,9,23 ,0.6,,s/p,s/p,0.6,136.8
2018,9,24 ,s/p,,,1.9,1.9,138.7
2018,9,25 ,0.2,,,s/p,0.2,138.9
2018,9,26 ,s/p,,,5.6,5.6,144.5
2018,9,27 ,2.4,,,12.9,15.3,159.8
2018,9,28 ,4.7,,,0.8,5.5,165.3
2018,9,29 ,0.2,,,4.4,4.6,169.9
2018,9,30 ,0.6,,,s/p,0.6,170.5
