Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2013,9,1 ,0.5,,,4.3,4.8,4.8
2013,9,2 ,s/p,,,s/p,s/p,4.8
2013,9,3 ,s/p,,,8.1,8.1,12.9
2013,9,4 ,0.3,,,30.5,30.8,43.7
2013,9,5 ,6.7,,,11.3,18.0,61.7
2013,9,6 ,0.2,,,44.5,44.7,106.4
2013,9,7 ,s/p,,,2.6,2.6,109.0
2013,9,8 ,1.1,,,4.2,5.3,114.3
2013,9,9 ,7.8,,,2.0,9.8,124.1
2013,9,10 ,2.7,,,0.3,3.0,127.1
2013,9,11 ,s/p,,,s/p,s/p,127.1
2013,9,12 ,s/p,,,1.8,1.8,128.9
2013,9,13 ,s/p,,,s/p,s/p,128.9
2013,9,14 ,s/p,,,s/p,s/p,128.9
2013,9,15 ,s/p,,,s/p,s/p,128.9
2013,9,16 ,s/p,,,s/p,s/p,128.9
2013,9,17 ,s/p,,,s/p,s/p,128.9
2013,9,18 ,s/p,,,5.4,5.4,134.3
2013,9,19 ,4.6,,,6.3,10.9,145.2
2013,9,20 ,1.3,,,0.9,2.2,147.4
2013,9,21 ,s/p,,,0.3,0.3,147.7
2013,9,22 ,s/p,,,s/p,s/p,147.7
2013,9,23 ,s/p,,,s/p,s/p,147.7
2013,9,24 ,s/p,,,s/p,s/p,147.7
2013,9,25 ,s/p,,,s/p,s/p,147.7
2013,9,26 ,0.0,,,s/p,0.0,147.7
2013,9,27 ,s/p,,,s/p,s/p,147.7
2013,9,28 ,s/p,,,s/p,s/p,147.7
2013,9,29 ,s/p,,,s/p,s/p,147.7
2013,9,30 ,s/p,,,1.6,1.6,149.3
