Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1977,12,1,12.2,18.9,15.6,16.3,16
1977,12,2,9.8,22.6,15.6,18.0,16
1977,12,3,7.6,27.4,17.6,20.3,16
1977,12,4,8.4,25.0,18.2,20.3,16
1977,12,5,8.0,26.3,17.3,19.9,16
1977,12,6,9.3,26.6,17.4,20.1,16
1977,12,7,7.0,26.4,17.8,20.9,16
1977,12,8,11.0,21.7,16.6,17.5,16
1977,12,9,14.4,22.6,16.2,17.6,16
1977,12,10,10.2,19.6,16.1,16.8,16
1977,12,11,14.0,2.1,15.5,16.9,16
1977,12,12,10.6,22.0,16.1,17.0,16
1977,12,13,13.6,22.0,15.9,17.2,16
1977,12,14,.,22.2,16.4,17.6,16
1977,12,15,11.6,23.5,16.6,18.2,16
1977,12,16,9.8,22.4,16.8,17.6,16
1977,12,17,13.0,23.2,17.1,18.7,16
1977,12,18,13.8,24.8,18.4,20.2,16
1977,12,19,11.9,25.0,18.2,20.1,16
1977,12,20,15.0,25.2,17.9,19.0,16
1977,12,21,15.5,23.6,17.1,18.7,16
1977,12,22,15.4,24.6,17.2,18.4,16
1977,12,23,10.6,25.1,17.9,19.9,16
1977,12,24,10.2,27.8,18.8,21.6,16
1977,12,25,14.6,22.0,16.5,17.6,16
1977,12,26,15.2,26.0,18.1,19.9,16
1977,12,27,10.0,28.0,19.1,21.7,16
1977,12,28,9.9,30.6,20.5,23.8,16
1977,12,29,9.0,.,17.2,18.7,16
1977,12,30,7.2,29.5,17.3,20.8,16
1977,12,31,0.8,24.0,17.5,18.9,16
