Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1998.0,6.0,1.0,-1.8,22.0,10.1,10.0,3.0
1998.0,6.0,2.0,2.2,23.0,12.6,12.5,3.0
1998.0,6.0,3.0,4.2,19.4,11.8,12.2,3.0
1998.0,6.0,4.0,-1.4,21.0,9.8,8.0,3.0
1998.0,6.0,5.0,0.6,10.6,5.6,6.5,3.0
1998.0,6.0,6.0,4.4,16.4,10.4,10.4,3.0
1998.0,6.0,7.0,2.2,17.0,9.6,10.8,3.0
1998.0,6.0,8.0,-0.6,14.8,7.1,7.6,3.0
1998.0,6.0,9.0,0.3,15.2,7.7,9.0,3.0
1998.0,6.0,10.0,2.4,14.8,8.6,9.5,3.0
1998.0,6.0,11.0,-0.4,12.4,6.0,7.7,3.0
1998.0,6.0,12.0,6.0,18.6,12.3,10.6,3.0
1998.0,6.0,13.0,2.8,17.4,10.1,10.7,3.0
1998.0,6.0,14.0,7.4,13.6,10.5,12.0,3.0
1998.0,6.0,15.0,3.8,8.4,6.1,7.5,3.0
1998.0,6.0,16.0,-0.6,15.6,7.5,7.3,3.0
1998.0,6.0,17.0,7.4,19.8,13.6,12.1,3.0
1998.0,6.0,18.0,1.2,23.0,12.1,11.5,3.0
1998.0,6.0,19.0,8.0,21.2,14.6,14.5,3.0
1998.0,6.0,20.0,0.8,17.2,9.0,10.5,3.0
1998.0,6.0,21.0,-0.6,13.8,6.6,7.9,3.0
1998.0,6.0,22.0,-0.8,20.2,9.7,10.7,3.0
1998.0,6.0,23.0,-1.6,19.4,8.9,8.0,3.0
1998.0,6.0,24.0,-1.8,26.2,12.2,11.0,3.0
1998.0,6.0,25.0,-1.0,22.6,10.8,10.4,3.0
1998.0,6.0,26.0,-2.0,23.0,10.5,9.7,3.0
1998.0,6.0,27.0,-2.4,21.0,9.3,9.3,3.0
1998.0,6.0,28.0,-0.7,11.0,5.2,7.4,3.0
1998.0,6.0,29.0,2.2,14.0,8.1,8.3,3.0
1998.0,6.0,30.0,-1.8,16.2,7.2,7.6,3.0
