Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,,,,,s/p,s/p
2020,6,2 ,,,,,0.3,0.3
2020,6,3 ,,,,,0.6,0.9
2020,6,4 ,,,,,s/p,0.9
2020,6,5 ,,,,,s/p,0.9
2020,6,6 ,,,,,4.9,5.8
2020,6,7 ,,,,,s/p,5.8
2020,6,8 ,,,,,6.8,12.6
2020,6,9 ,,,,,0.3,12.9
2020,6,10 ,,,,,22.6,35.5
2020,6,11 ,,,,,37.2,72.7
2020,6,12 ,,,,,s/p,72.7
2020,6,13 ,,,,,s/p,72.7
2020,6,14 ,,,,,s/p,72.7
2020,6,15 ,,,,,16.4,89.1
2020,6,16 ,,,,,5.2,94.3
2020,6,17 ,,,,,52.3,146.6
2020,6,18 ,,,,,22.5,169.1
2020,6,19 ,,,,,2.3,171.4
2020,6,20 ,,,,,17.5,188.9
2020,6,21 ,,,,,6.8,195.7
2020,6,22 ,,,,,2.3,198.0
2020,6,23 ,,,,,3.7,201.7
2020,6,24 ,,,,,s/p,201.7
2020,6,25 ,,,,,s/p,201.7
2020,6,26 ,,,,,s/p,201.7
2020,6,27 ,,,,,s/p,201.7
2020,6,28 ,,,,,s/p,201.7
2020,6,29 ,,,,,s/p,201.7
2020,6,30 ,,,,,s/p,201.7
