Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,8,1 ,,,,,,
2020,8,2 ,,,,,,
2020,8,3 ,,,,,,
2020,8,4 ,,,,,,
2020,8,5 ,,,,,,
2020,8,6 ,,,,,,
2020,8,7 ,,,,,,
2020,8,8 ,,,,,,
2020,8,9 ,,,,,,
2020,8,10 ,,,,,,
2020,8,11 ,,,,,,
2020,8,12 ,,,,,,
2020,8,13 ,,,,,,
2020,8,14 ,,,,,,
2020,8,15 ,,,,,,
2020,8,16 ,,,,,,
2020,8,17 ,,,s/p,s/p,s/p,s/p
2020,8,18 ,0.3,s/p,s/p,s/p,0.3,0.3
2020,8,19 ,s/p,s/p,s/p,s/p,s/p,0.3
2020,8,20 ,s/p,s/p,s/p,s/p,s/p,0.3
2020,8,21 ,s/p,s/p,s/p,s/p,s/p,0.3
2020,8,22 ,s/p,s/p,s/p,s/p,s/p,0.3
2020,8,23 ,0.3,s/p,s/p,s/p,0.3,0.6
2020,8,24 ,s/p,5.0,2.6,3.7,11.3,11.9
2020,8,25 ,4.6,s/p,1.1,6.5,12.2,24.1
2020,8,26 ,2.8,s/p,s/p,s/p,2.8,26.9
2020,8,27 ,s/p,s/p,s/p,s/p,s/p,26.9
2020,8,28 ,4.8,5.0,3.3,0.3,13.4,40.3
2020,8,29 ,s/p,s/p,s/p,s/p,s/p,40.3
2020,8,30 ,s/p,s/p,s/p,s/p,s/p,40.3
2020,8,31 ,s/p,s/p,s/p,s/p,s/p,40.3
