Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,4,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,4,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,4,3 ,s/p,2.0,0.1,s/p,2.1,2.1
2020,4,4 ,s/p,s/p,,,s/p,2.1
2020,4,5 ,2.8,s/p,,s/p,2.8,4.9
2020,4,6 ,0.1,s/p,,s/p,0.1,5.0
2020,4,7 ,s/p,s/p,,0.1,0.1,5.1
2020,4,8 ,s/p,s/p,,0.1,0.1,5.2
2020,4,9 ,s/p,s/p,,s/p,s/p,5.2
2020,4,10 ,0.1,0.1,,0.1,0.3,5.5
2020,4,11 ,0.1,s/p,,,0.1,5.6
2020,4,12 ,s/p,s/p,,0.1,0.1,5.7
2020,4,13 ,s/p,s/p,,0.1,0.1,5.8
2020,4,14 ,s/p,0.4,,6.8,7.2,13.0
2020,4,15 ,7.9,0.1,,0.9,8.9,21.9
2020,4,16 ,0.5,7.9,,2.5,10.9,32.8
2020,4,17 ,2.1,1.2,,s/p,3.3,36.1
2020,4,18 ,s/p,2.0,,,2.0,38.1
2020,4,19 ,s/p,0.1,,0.1,0.2,38.3
2020,4,20 ,s/p,s/p,,0.1,0.1,38.4
2020,4,21 ,s/p,s/p,,0.2,0.2,38.6
2020,4,22 ,s/p,s/p,,s/p,s/p,38.6
2020,4,23 ,1.3,2.2,,0.2,3.7,42.3
2020,4,24 ,0.1,4.6,,0.2,4.9,47.2
2020,4,25 ,2.2,6.7,,,8.9,56.1
2020,4,26 ,s/p,0.2,,4.7,4.9,61.0
2020,4,27 ,1.8,0.1,,s/p,1.9,62.9
2020,4,28 ,s/p,s/p,,s/p,s/p,62.9
2020,4,29 ,0.1,s/p,,4.1,4.2,67.1
2020,4,30 ,0.1,s/p,,0.1,0.2,67.3
