Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,1,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,1,2 ,s/p,s/p,0.7,s/p,0.7,0.7
2021,1,3 ,s/p,s/p,s/p,s/p,s/p,0.7
2021,1,4 ,s/p,s/p,s/p,s/p,s/p,0.7
2021,1,5 ,,,,,,
2021,1,6 ,s/p,0.9,0.3,s/p,1.2,1.9
2021,1,7 ,s/p,s/p,s/p,s/p,s/p,1.9
2021,1,8 ,s/p,s/p,s/p,s/p,s/p,1.9
2021,1,9 ,0.6,2.1,3.4,0.7,6.8,8.7
2021,1,10 ,1.2,s/p,0.4,0.5,2.1,10.8
2021,1,11 ,0.1,s/p,s/p,s/p,0.1,10.9
2021,1,12 ,s/p,s/p,s/p,s/p,s/p,10.9
2021,1,13 ,s/p,s/p,s/p,s/p,s/p,10.9
2021,1,14 ,s/p,2.7,6.6,0.1,9.4,20.3
2021,1,15 ,6.5,1.4,s/p,s/p,7.9,28.2
2021,1,16 ,s/p,s/p,s/p,s/p,s/p,28.2
2021,1,17 ,s/p,s/p,s/p,s/p,s/p,28.2
2021,1,18 ,s/p,,,,s/p,28.2
2021,1,19 ,s/p,s/p,s/p,s/p,s/p,28.2
2021,1,20 ,s/p,s/p,s/p,s/p,s/p,28.2
2021,1,21 ,s/p,s/p,s/p,0.1,0.1,28.3
2021,1,22 ,s/p,s/p,s/p,1.8,1.8,30.1
2021,1,23 ,s/p,s/p,s/p,s/p,s/p,30.1
2021,1,24 ,s/p,s/p,s/p,4.9,4.9,35.0
2021,1,25 ,0.1,s/p,s/p,s/p,0.1,35.1
2021,1,26 ,1.5,s/p,s/p,1.0,2.5,37.6
2021,1,27 ,2.2,0.7,0.8,s/p,3.7,41.3
2021,1,28 ,s/p,s/p,s/p,s/p,s/p,41.3
2021,1,29 ,s/p,s/p,s/p,s/p,s/p,41.3
2021,1,30 ,s/p,s/p,s/p,,s/p,41.3
2021,1,31 ,s/p,s/p,s/p,s/p,s/p,41.3
