Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,8,1 ,0.0,4.2,s/p,5.0,9.2,9.2
2011,8,2 ,0.0,s/p,s/p,1.3,1.3,10.5
2011,8,3 ,s/p,s/p,s/p,5.2,5.2,15.7
2011,8,4 ,4.7,s/p,s/p,2.0,6.7,22.4
2011,8,5 ,2.0,s/p,s/p,25.3,27.3,49.7
2011,8,6 ,1.2,s/p,s/p,1.4,2.6,52.3
2011,8,7 ,9.2,s/p,s/p,13.0,22.2,74.5
2011,8,8 ,s/p,s/p,s/p,2.2,2.2,76.7
2011,8,9 ,13.4,s/p,s/p,2.0,15.4,92.1
2011,8,10 ,s/p,s/p,s/p,12.7,12.7,104.8
2011,8,11 ,5.2,s/p,s/p,2.1,7.3,112.1
2011,8,12 ,0.0,s/p,s/p,0.0,0.0,112.1
2011,8,13 ,s/p,s/p,s/p,s/p,s/p,112.1
2011,8,14 ,s/p,s/p,s/p,0.2,0.2,112.3
2011,8,15 ,0.1,s/p,s/p,12.8,12.9,125.2
2011,8,16 ,11.3,s/p,s/p,4.8,16.1,141.3
2011,8,17 ,9.8,s/p,s/p,s/p,9.8,151.1
2011,8,18 ,s/p,s/p,s/p,s/p,s/p,151.1
2011,8,19 ,s/p,s/p,s/p,s/p,s/p,151.1
2011,8,20 ,s/p,s/p,s/p,s/p,s/p,151.1
2011,8,21 ,s/p,s/p,s/p,s/p,s/p,151.1
2011,8,22 ,s/p,s/p,s/p,2.6,2.6,153.7
2011,8,23 ,6.9,s/p,s/p,11.0,17.9,171.6
2011,8,24 ,s/p,s/p,s/p,s/p,s/p,171.6
2011,8,25 ,s/p,s/p,s/p,0.1,0.1,171.7
2011,8,26 ,s/p,s/p,s/p,21.2,21.2,192.9
2011,8,27 ,1.3,s/p,s/p,4.8,6.1,199.0
2011,8,28 ,2.3,s/p,s/p,43.7,46.0,245.0
2011,8,29 ,0.2,s/p,s/p,2.5,2.7,247.7
2011,8,30 ,s/p,s/p,s/p,s/p,s/p,247.7
2011,8,31 ,s/p,s/p,s/p,s/p,s/p,247.7
