Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,7,1 ,0.0,,,1.3,1.3,1.3
2020,7,2 ,s/p,,,6.9,6.9,8.2
2020,7,3 ,0.3,,,12.4,12.7,20.9
2020,7,4 ,s/p,s/p,,5.7,5.7,26.6
2020,7,5 ,s/p,,,s/p,s/p,26.6
2020,7,6 ,s/p,,,0.0,0.0,26.6
2020,7,7 ,s/p,,,25.0,25.0,51.6
2020,7,8 ,s/p,s/p,,1.2,1.2,52.8
2020,7,9 ,2.2,,,30.0,32.2,85.0
2020,7,10 ,s/p,,,0.2,0.2,85.2
2020,7,11 ,s/p,,,4.0,4.0,89.2
2020,7,12 ,3.2,s/p,,s/p,3.2,92.4
2020,7,13 ,s/p,,,s/p,s/p,92.4
2020,7,14 ,s/p,,,0.3,0.3,92.7
2020,7,15 ,s/p,,,s/p,s/p,92.7
2020,7,16 ,s/p,0.0,,12.1,12.1,104.8
2020,7,17 ,3.3,,,15.0,18.3,123.1
2020,7,18 ,0.3,,,14.5,14.8,137.9
2020,7,19 ,0.2,,,7.6,7.8,145.7
2020,7,20 ,6.5,0.0,,9.5,16.0,161.7
2020,7,21 ,0.0,,,s/p,0.0,161.7
2020,7,22 ,s/p,,,s/p,s/p,161.7
2020,7,23 ,s/p,,,s/p,s/p,161.7
2020,7,24 ,s/p,s/p,,s/p,s/p,161.7
2020,7,25 ,0.5,,,15.0,15.5,177.2
2020,7,26 ,s/p,,,0.2,0.2,177.4
2020,7,27 ,s/p,,,s/p,s/p,177.4
2020,7,28 ,s/p,0.0,,s/p,0.0,177.4
2020,7,29 ,s/p,,,s/p,s/p,177.4
2020,7,30 ,1.2,,,3.6,4.8,182.2
2020,7,31 ,s/p,,,s/p,s/p,182.2
