Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,6,1 ,,,,,,
2018,6,2 ,,,,,,
2018,6,3 ,,,,,,
2018,6,4 ,,,,,,
2018,6,5 ,,,,,,
2018,6,6 ,s/p,0.8,s/p,s/p,0.8,0.8
2018,6,7 ,0.4,14.1,16.8,s/p,31.3,32.1
2018,6,8 ,1.5,s/p,s/p,2.4,3.9,36.0
2018,6,9 ,10.4,0.5,12.5,2.9,26.3,62.3
2018,6,10 ,s/p,1.1,1.6,s/p,2.7,65.0
2018,6,11 ,s/p,s/p,s/p,0.2,0.2,65.2
2018,6,12 ,0.1,s/p,s/p,s/p,0.1,65.3
2018,6,13 ,s/p,s/p,s/p,s/p,s/p,65.3
2018,6,14 ,s/p,0.5,3.1,5.6,9.2,74.5
2018,6,15 ,1.4,2.2,1.2,1.1,5.9,80.4
2018,6,16 ,0.2,s/p,s/p,s/p,0.2,80.6
2018,6,17 ,s/p,s/p,s/p,s/p,s/p,80.6
2018,6,18 ,s/p,0.3,2.2,5.0,7.5,88.1
2018,6,19 ,0.4,s/p,s/p,0.1,0.5,88.6
2018,6,20 ,0.1,1.4,7.1,0.4,9.0,97.6
2018,6,21 ,s/p,s/p,1.1,0.3,1.4,99.0
2018,6,22 ,5.5,5.8,0.1,0.1,11.5,110.5
2018,6,23 ,s/p,s/p,s/p,s/p,s/p,110.5
2018,6,24 ,0.1,s/p,10.5,4.6,15.2,125.7
2018,6,25 ,9.4,34.7,16.2,5.3,65.6,191.3
2018,6,26 ,0.4,15.6,14.1,1.3,31.4,222.7
2018,6,27 ,s/p,s/p,0.1,s/p,0.1,222.8
2018,6,28 ,2.3,5.6,7.4,0.2,15.5,238.3
2018,6,29 ,6.4,3.6,6.7,12.5,29.2,267.5
2018,6,30 ,16.0,,,,16.0,283.5
