Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,6,1 ,0.1,s/p,,0.2,0.3,0.3
2022,6,2 ,0.1,s/p,,2.0,2.1,2.4
2022,6,3 ,13.3,4.6,4.1,3.9,25.9,28.3
2022,6,4 ,0.1,6.2,0.7,2.1,9.1,37.4
2022,6,5 ,s/p,s/p,s/p,0.1,0.1,37.5
2022,6,6 ,s/p,s/p,s/p,0.1,0.1,37.6
2022,6,7 ,s/p,s/p,s/p,0.1,0.1,37.7
2022,6,8 ,s/p,s/p,0.1,0.1,0.2,37.9
2022,6,9 ,s/p,s/p,s/p,0.2,0.2,38.1
2022,6,10 ,s/p,,s/p,s/p,s/p,38.1
2022,6,11 ,,s/p,s/p,0.2,0.2,38.3
2022,6,12 ,,s/p,s/p,0.1,0.1,38.4
2022,6,13 ,s/p,,s/p,s/p,s/p,38.4
2022,6,14 ,s/p,s/p,s/p,s/p,s/p,38.4
2022,6,15 ,s/p,s/p,s/p,s/p,s/p,38.4
2022,6,16 ,,s/p,s/p,s/p,s/p,38.4
2022,6,17 ,s/p,s/p,s/p,s/p,s/p,38.4
2022,6,18 ,0.1,s/p,s/p,s/p,0.1,38.5
2022,6,19 ,s/p,,s/p,,s/p,38.5
2022,6,20 ,,s/p,s/p,s/p,s/p,38.5
2022,6,21 ,s/p,s/p,s/p,s/p,s/p,38.5
2022,6,22 ,s/p,0.8,2.5,5.2,8.5,47.0
2022,6,23 ,0.7,8.1,6.3,s/p,15.1,62.1
2022,6,24 ,s/p,s/p,,s/p,s/p,62.1
2022,6,25 ,s/p,,,0.1,0.1,62.2
2022,6,26 ,,,s/p,,s/p,62.2
2022,6,27 ,,s/p,s/p,s/p,s/p,62.2
2022,6,28 ,s/p,s/p,s/p,,s/p,62.2
2022,6,29 ,2.9,3.0,0.1,0.2,6.2,68.4
2022,6,30 ,,s/p,0.1,21.3,21.4,89.8
