Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1999,9,1,-2.3,3.4,1.5,1.5,24
1999,9,2,-0.3,2.6,1.3,1.3,24
1999,9,3,-4.8,5.1,0.4,0.4,24
1999,9,4,-5.2,6.4,0.8,0.8,24
1999,9,5,2.6,4.8,3.7,3.7,24
1999,9,6,-0.6,4.4,2.7,2.7,24
1999,9,7,2.0,3.0,2.5,2.5,24
1999,9,8,-2.0,5.0,1.6,1.6,24
1999,9,9,-2.2,5.6,1.5,1.5,24
1999,9,10,-2.8,4.5,1.2,1.2,24
1999,9,11,-3.3,5.3,1.2,1.2,24
1999,9,12,-0.4,5.1,2.1,2.1,24
1999,9,13,4.2,8.8,4.9,4.9,24
1999,9,14,0.6,8.3,4.6,4.6,24
1999,9,15,2.3,7.2,4.4,4.4,24
1999,9,16,0.9,9.3,4.8,4.8,24
1999,9,17,1.2,7.4,3.8,3.8,24
1999,9,18,1.7,9.3,4.5,4.5,24
1999,9,19,4.5,10.0,6.3,6.3,24
1999,9,20,0.1,.,5.7,5.7,24
1999,9,21,4.2,15.5,9.8,7.6,23
1999,9,22,2.9,9.6,5.6,5.9,21
1999,9,23,1.2,9.2,4.6,4.6,24
1999,9,24,0.7,10.0,4.7,4.7,24
1999,9,25,3.8,8.5,5.5,5.5,24
1999,9,26,4.3,10.0,6.5,6.5,24
1999,9,27,3.8,10.0,6.5,6.5,24
1999,9,28,1.2,7.9,4.0,4.0,24
1999,9,29,1.0,9.8,5.1,5.1,24
1999,9,30,0.2,8.6,3.8,3.8,24
