Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,3,1,10.6,24.5,17.8,17.8,24
2021,3,2,14.2,26.6,18.8,18.6,23
2021,3,3,12.7,33.1,19.6,19.3,23
2021,3,4,12.4,34.9,23.7,18.1,19
2021,3,5,14.6,25.1,18.6,18.1,23
2021,3,6,14.8,26.6,19.2,19.2,24
2021,3,7,12.2,33.3,21.0,21.0,24
2021,3,8,13.1,35.7,23.2,22.3,23
2021,3,9,11.1,27.6,18.3,18.3,24
2021,3,10,12.9,27.1,17.8,17.8,24
2021,3,11,13.3,30.0,19.3,19.3,24
2021,3,12,11.1,31.0,20.1,20.1,24
2021,3,13,10.1,26.1,17.6,17.6,24
2021,3,14,11.1,23.7,16.4,16.4,24
2021,3,15,14.4,19.9,16.5,16.5,24
2021,3,16,10.9,26.3,17.8,17.8,24
2021,3,17,12.2,25.6,18.7,18.7,24
2021,3,18,14.3,23.3,17.1,17.1,24
2021,3,19,9.9,21.3,15.4,15.4,24
2021,3,20,5.5,15.1,10.3,10.3,16
2021,3,21,.,.,.,13.8,1
2021,3,22,.,.,.,26.4,3
2021,3,23,12.9,29.7,21.3,25.6,9
2021,3,24,8.3,27.1,16.5,16.5,24
2021,3,25,8.2,24.0,15.1,15.1,24
2021,3,26,6.1,27.8,15.4,15.4,24
2021,3,27,4.7,31.2,16.2,16.2,24
2021,3,28,5.3,25.2,14.8,14.8,24
2021,3,29,9.9,22.4,16.1,14.7,23
2021,3,30,5.8,24.7,13.8,13.8,24
2021,3,31,6.9,23.5,13.9,13.9,24
