Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,4,1,.,.,.,7.1,11
2021,4,2,1.5,21.9,11.7,11.1,23
2021,4,3,4.1,10.2,7.1,12.5,12
2021,4,4,4.1,10.9,7.5,9.7,14
2021,4,5,8.0,21.3,14.6,15.6,6
2021,4,6,3.9,10.0,7.0,10.0,7
2021,4,7,3.7,20.7,12.2,10.9,12
2021,4,8,4.6,9.9,10.4,10.9,16
2021,4,9,3.7,22.2,13.0,9.7,13
2021,4,10,3.2,9.1,6.2,11.7,13
2021,4,11,4.5,9.3,6.9,7.0,13
2021,4,12,9.4,22.7,16.1,12.8,5
2021,4,13,10.7,24.1,17.4,15.3,8
2021,4,14,9.5,21.9,15.7,14.1,15
2021,4,15,3.7,21.2,10.5,10.6,14
2021,4,16,.,.,.,11.3,12
2021,4,17,3.7,9.1,6.4,11.5,11
2021,4,18,4.3,8.1,6.2,7.5,12
2021,4,19,7.1,20.2,13.7,9.1,9
2021,4,20,6.8,20.9,13.8,11.4,10
2021,4,21,3.3,20.2,11.8,10.3,12
2021,4,22,3.4,19.6,9.5,10.2,10
2021,4,23,5.5,18.0,11.8,9.9,12
2021,4,24,6.6,16.4,11.5,11.9,13
2021,4,25,-0.4,6.9,3.3,5.3,15
2021,4,26,4.3,18.4,11.3,10.7,7
2021,4,27,6.6,16.9,11.7,7.7,8
2021,4,28,.,.,.,6.4,8
2021,4,29,2.4,17.1,9.8,11.3,6
2021,4,30,.,.,.,7.3,12
