Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1984,7,1 ,,,,,25.6,25.6
1984,7,2 ,,,,,29.4,55.0
1984,7,3 ,,,,,44.6,99.6
1984,7,4 ,,,,,108.0,207.6
1984,7,5 ,,,,,19.3,226.9
1984,7,6 ,,,,,s/p,226.9
1984,7,7 ,,,,,18.8,245.7
1984,7,8 ,,,,,54.4,300.1
1984,7,9 ,,,,,s/p,300.1
1984,7,10 ,,,,,72.6,372.7
1984,7,11 ,,,,,s/p,372.7
1984,7,12 ,,,,,s/p,372.7
1984,7,13 ,,,,,s/p,372.7
1984,7,14 ,,,,,14.1,386.8
1984,7,15 ,,,,,s/p,386.8
1984,7,16 ,,,,,s/p,386.8
1984,7,17 ,,,,,s/p,386.8
1984,7,18 ,,,,,s/p,386.8
1984,7,19 ,,,,,s/p,386.8
1984,7,20 ,,,,,s/p,386.8
1984,7,21 ,,,,,s/p,386.8
1984,7,22 ,,,,,s/p,386.8
1984,7,23 ,,,,,s/p,386.8
1984,7,24 ,,,,,s/p,386.8
1984,7,25 ,,,,,s/p,386.8
1984,7,26 ,,,,,s/p,386.8
1984,7,27 ,,,,,s/p,386.8
1984,7,28 ,,,,,s/p,386.8
1984,7,29 ,,,,,s/p,386.8
1984,7,30 ,,,,,2.5,389.3
1984,7,31 ,,,,,s/p,389.3
