Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,6.0,1.0,-1.8,-0.4,-1.2,-1.2,8.0
2020.0,6.0,2.0,-6.2,-1.6,-3.5,-3.5,8.0
2020.0,6.0,3.0,-7.0,-0.8,-6.0,-6.0,8.0
2020.0,6.0,4.0,-3.7,-0.4,-1.0,-1.0,8.0
2020.0,6.0,5.0,-4.8,0.3,-3.0,-3.0,8.0
2020.0,6.0,6.0,-8.3,-2.4,-5.5,-5.5,8.0
2020.0,6.0,7.0,-2.4,-0.2,-0.9,-0.9,8.0
2020.0,6.0,8.0,-5.0,-0.3,-2.3,-2.3,8.0
2020.0,6.0,9.0,-7.4,-3.3,-4.8,-4.8,8.0
2020.0,6.0,10.0,-13.5,-8.6,-9.9,-9.9,8.0
2020.0,6.0,11.0,-13.2,-9.4,-11.5,-11.5,8.0
2020.0,6.0,12.0,-10.2,-8.8,-9.5,-9.5,8.0
2020.0,6.0,13.0,-8.8,-6.9,-7.9,-7.9,8.0
2020.0,6.0,14.0,-7.8,-6.6,-6.9,-6.9,8.0
2020.0,6.0,15.0,-7.8,-4.4,-6.9,-6.9,8.0
2020.0,6.0,16.0,-5.9,-4.3,-5.3,-5.3,8.0
2020.0,6.0,17.0,-4.3,-3.3,-3.9,-3.9,8.0
2020.0,6.0,18.0,-5.6,-3.3,-3.8,-3.8,8.0
2020.0,6.0,19.0,-6.2,-0.8,-3.9,-3.9,8.0
2020.0,6.0,20.0,-1.3,0.9,-0.3,-0.3,8.0
2020.0,6.0,21.0,-2.5,-0.4,-1.2,-1.2,8.0
2020.0,6.0,22.0,-5.6,-3.8,-4.2,-4.2,8.0
2020.0,6.0,23.0,-7.1,-5.5,-6.0,-6.0,8.0
2020.0,6.0,24.0,-8.5,-5.2,-6.8,-6.8,8.0
2020.0,6.0,25.0,-7.4,-2.1,-4.9,-4.9,8.0
2020.0,6.0,26.0,-9.8,-1.0,-4.0,-4.0,8.0
2020.0,6.0,27.0,-12.1,-5.9,-9.2,-9.2,8.0
2020.0,6.0,28.0,-9.3,-5.0,-7.5,-7.5,8.0
2020.0,6.0,29.0,-8.8,-0.8,-6.8,-6.8,8.0
2020.0,6.0,30.0,-8.5,-3.2,-5.4,-5.4,8.0
