Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1972,2,1 ,,,,,4.5,4.5
1972,2,2 ,,,,,s/p,4.5
1972,2,3 ,,,,,s/p,4.5
1972,2,4 ,,,,,s/p,4.5
1972,2,5 ,,,,,s/p,4.5
1972,2,6 ,,,,,s/p,4.5
1972,2,7 ,,,,,6.5,11.0
1972,2,8 ,,,,,s/p,11.0
1972,2,9 ,,,,,s/p,11.0
1972,2,10 ,,,,,s/p,11.0
1972,2,11 ,,,,,3.2,14.2
1972,2,12 ,,,,,s/p,14.2
1972,2,13 ,,,,,s/p,14.2
1972,2,14 ,,,,,5.3,19.5
1972,2,15 ,,,,,3.8,23.3
1972,2,16 ,,,,,s/p,23.3
1972,2,17 ,,,,,s/p,23.3
1972,2,18 ,,,,,s/p,23.3
1972,2,19 ,,,,,s/p,23.3
1972,2,20 ,,,,,3.8,27.1
1972,2,21 ,,,,,2.6,29.7
1972,2,22 ,,,,,s/p,29.7
1972,2,23 ,,,,,s/p,29.7
1972,2,24 ,,,,,7.5,37.2
1972,2,25 ,,,,,s/p,37.2
1972,2,26 ,,,,,s/p,37.2
1972,2,27 ,,,,,8.4,45.6
1972,2,28 ,,,,,s/p,45.6
1972,2,29 ,,,,,s/p,45.6
