Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1995.0,6.0,1.0,4.8,12.0,8.4,8.4,13.0
1995.0,6.0,2.0,4.5,11.6,8.1,8.0,13.0
1995.0,6.0,3.0,1.1,5.6,3.3,2.7,13.0
1995.0,6.0,4.0,3.4,6.8,5.1,5.0,13.0
1995.0,6.0,5.0,1.2,4.8,3.0,2.5,13.0
1995.0,6.0,6.0,-0.6,5.8,2.6,2.6,13.0
1995.0,6.0,7.0,0.5,7.6,4.0,5.3,13.0
1995.0,6.0,8.0,4.6,5.4,5.0,4.3,13.0
1995.0,6.0,9.0,1.0,1.6,1.3,0.4,13.0
1995.0,6.0,10.0,1.6,4.6,3.1,2.5,13.0
1995.0,6.0,11.0,-3.6,-0.8,-2.2,-2.1,13.0
1995.0,6.0,12.0,-7.4,4.2,-1.6,1.4,13.0
1995.0,6.0,13.0,-2.2,5.2,1.5,1.5,13.0
1995.0,6.0,14.0,-3.6,-2.9,-3.3,-3.4,13.0
1995.0,6.0,15.0,-8.0,0.2,-3.9,-4.6,13.0
1995.0,6.0,16.0,-10.0,-1.3,-5.6,-5.5,13.0
1995.0,6.0,17.0,-10.2,-2.4,-6.3,-5.4,13.0
1995.0,6.0,18.0,-4.5,2.8,-0.9,0.6,13.0
1995.0,6.0,19.0,0.4,5.4,2.9,4.0,13.0
1995.0,6.0,20.0,1.6,12.3,7.0,8.4,13.0
1995.0,6.0,21.0,5.6,10.0,7.8,7.6,13.0
1995.0,6.0,22.0,3.2,3.4,3.3,3.0,13.0
1995.0,6.0,23.0,0.6,5.3,3.0,2.8,13.0
1995.0,6.0,24.0,-0.4,5.2,2.4,2.6,13.0
1995.0,6.0,25.0,0.2,10.0,5.1,5.4,13.0
1995.0,6.0,26.0,2.8,6.0,4.4,4.5,13.0
1995.0,6.0,27.0,-3.2,3.0,-0.1,1.1,13.0
1995.0,6.0,28.0,-2.7,4.0,0.6,1.3,13.0
1995.0,6.0,29.0,-4.2,-3.0,-3.6,-3.2,13.0
1995.0,6.0,30.0,-6.0,-1.5,-3.8,-2.7,13.0
