Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1980,9,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,4 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,5 ,s/p,s/p,s/p,0.0,0.0,0.0
1980,9,6 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,7 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,8 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,9 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,10 ,s/p,s/p,s/p,s/p,s/p,s/p
1980,9,11 ,s/p,s/p,s/p,0.2,0.2,0.2
1980,9,12 ,s/p,0.2,s/p,s/p,0.2,0.4
1980,9,13 ,s/p,s/p,s/p,s/p,s/p,0.4
1980,9,14 ,s/p,s/p,s/p,s/p,s/p,0.4
1980,9,15 ,s/p,s/p,s/p,s/p,s/p,0.4
1980,9,16 ,s/p,s/p,s/p,s/p,s/p,0.4
1980,9,17 ,s/p,0.0,s/p,s/p,0.0,0.4
1980,9,18 ,s/p,0.3,s/p,s/p,0.3,0.7
1980,9,19 ,s/p,s/p,s/p,s/p,s/p,0.7
1980,9,20 ,s/p,s/p,s/p,s/p,s/p,0.7
1980,9,21 ,s/p,s/p,s/p,s/p,s/p,0.7
1980,9,22 ,s/p,s/p,s/p,2.0,2.0,2.7
1980,9,23 ,s/p,0.2,s/p,s/p,0.2,2.9
1980,9,24 ,s/p,s/p,s/p,s/p,s/p,2.9
1980,9,25 ,s/p,s/p,s/p,7.8,7.8,10.7
1980,9,26 ,s/p,1.4,s/p,s/p,1.4,12.1
1980,9,27 ,s/p,s/p,s/p,s/p,s/p,12.1
1980,9,28 ,s/p,s/p,s/p,1.7,1.7,13.8
1980,9,29 ,s/p,51.1,s/p,11.9,63.0,76.8
1980,9,30 ,s/p,5.3,s/p,s/p,5.3,82.1
