Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2011,1,1,.,.,.,.,.
2011,1,2,.,23.8,.,.,.
2011,1,3,9.0,24.8,16.9,21.4,7
2011,1,4,13.6,22.6,18.1,18.6,9
2011,1,5,12.0,27.4,19.7,20.8,10
2011,1,6,14.4,33.0,23.7,26.9,9
2011,1,7,14.2,24.4,19.3,18.2,8
2011,1,8,.,.,.,.,.
2011,1,9,.,36.0,.,.,.
2011,1,10,9.8,31.4,20.6,23.7,9
2011,1,11,11.0,28.8,19.9,23.0,9
2011,1,12,12.8,30.4,21.6,23.5,8
2011,1,13,11.4,25.0,18.2,21.4,9
2011,1,14,10.2,28.6,19.4,21.3,8
2011,1,15,.,.,.,.,.
2011,1,16,.,22.4,.,.,.
2011,1,17,5.4,25.2,15.3,19.5,9
2011,1,18,7.4,25.8,16.6,20.6,9
2011,1,19,8.2,25.2,16.7,19.0,9
2011,1,20,10.4,27.6,19.0,21.2,9
2011,1,21,11.6,28.8,20.2,21.7,8
2011,1,22,.,.,.,.,.
2011,1,23,.,35.6,.,.,.
2011,1,24,15.2,32.4,23.8,26.1,9
2011,1,25,16.2,29.3,22.8,21.3,9
2011,1,26,15.0,33.3,24.1,25.6,9
2011,1,27,12.3,29.8,21.0,23.6,9
2011,1,28,14.0,27.5,20.8,21.1,8
2011,1,29,.,.,.,.,.
2011,1,30,.,.,.,.,.
2011,1,31,.,30.0,.,.,.
