Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1978,1,1 ,,,,,8.0,8.0
1978,1,2 ,,,,,20.0,28.0
1978,1,3 ,,,,,13.5,41.5
1978,1,4 ,,,,,6.0,47.5
1978,1,5 ,,,,,s/p,47.5
1978,1,6 ,,,,,s/p,47.5
1978,1,7 ,,,,,20.0,67.5
1978,1,8 ,,,,,s/p,67.5
1978,1,9 ,,,,,s/p,67.5
1978,1,10 ,,,,,s/p,67.5
1978,1,11 ,,,,,s/p,67.5
1978,1,12 ,,,,,1.0,68.5
1978,1,13 ,,,,,s/p,68.5
1978,1,14 ,,,,,s/p,68.5
1978,1,15 ,,,,,s/p,68.5
1978,1,16 ,,,,,s/p,68.5
1978,1,17 ,,,,,s/p,68.5
1978,1,18 ,,,,,s/p,68.5
1978,1,19 ,,,,,1.0,69.5
1978,1,20 ,,,,,2.0,71.5
1978,1,21 ,,,,,20.0,91.5
1978,1,22 ,,,,,7.0,98.5
1978,1,23 ,,,,,s/p,98.5
1978,1,24 ,,,,,2.0,100.5
1978,1,25 ,,,,,5.0,105.5
1978,1,26 ,,,,,5.0,110.5
1978,1,27 ,,,,,s/p,110.5
1978,1,28 ,,,,,4.0,114.5
1978,1,29 ,,,,,2.0,116.5
1978,1,30 ,,,,,12.0,128.5
1978,1,31 ,,,,,15.0,143.5
