Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,6,1 ,s/p,s/p,,0.6,0.6,0.6
2020,6,2 ,0.4,5.8,,s/p,6.2,6.8
2020,6,3 ,s/p,s/p,,0.1,0.1,6.9
2020,6,4 ,s/p,s/p,,0.1,0.1,7.0
2020,6,5 ,s/p,s/p,,s/p,s/p,7.0
2020,6,6 ,5.1,4.3,,0.1,9.5,16.5
2020,6,7 ,s/p,s/p,,18.2,18.2,34.7
2020,6,8 ,0.4,s/p,,0.1,0.5,35.2
2020,6,9 ,1.3,5.7,,1.2,8.2,43.4
2020,6,10 ,0.1,3.6,,13.6,17.3,60.7
2020,6,11 ,7.6,1.1,,1.8,10.5,71.2
2020,6,12 ,0.5,0.2,,s/p,0.7,71.9
2020,6,13 ,s/p,s/p,,s/p,s/p,71.9
2020,6,14 ,s/p,s/p,,s/p,s/p,71.9
2020,6,15 ,s/p,2.9,,0.7,3.6,75.5
2020,6,16 ,s/p,1.0,,1.0,2.0,77.5
2020,6,17 ,1.5,s/p,,25.5,27.0,104.5
2020,6,18 ,0.1,4.5,,0.4,5.0,109.5
2020,6,19 ,0.5,0.5,,19.7,20.7,130.2
2020,6,20 ,17.2,2.5,,s/p,19.7,149.9
2020,6,21 ,0.1,0.1,,10.7,10.9,160.8
2020,6,22 ,1.4,0.8,,4.6,6.8,167.6
2020,6,23 ,1.0,1.8,,s/p,2.8,170.4
2020,6,24 ,s/p,s/p,,0.4,0.4,170.8
2020,6,25 ,0.1,1.5,,1.5,3.1,173.9
2020,6,26 ,2.0,9.0,,s/p,11.0,184.9
2020,6,27 ,s/p,s/p,2.9,10.1,13.0,197.9
2020,6,28 ,3.7,1.3,,0.1,5.1,203.0
2020,6,29 ,1.6,3.7,,s/p,5.3,208.3
2020,6,30 ,0.1,4.5,,3.9,8.5,216.8
