Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,5,1 ,s/p,s/p,s/p,0.1,0.1,0.1
2020,5,2 ,5.2,1.1,,s/p,6.3,6.4
2020,5,3 ,s/p,s/p,s/p,0.1,0.1,6.5
2020,5,4 ,1.1,3.7,,s/p,4.8,11.3
2020,5,5 ,s/p,s/p,,0.1,0.1,11.4
2020,5,6 ,0.1,s/p,,s/p,0.1,11.5
2020,5,7 ,s/p,s/p,,s/p,s/p,11.5
2020,5,8 ,s/p,s/p,,s/p,s/p,11.5
2020,5,9 ,s/p,2.4,,,2.4,13.9
2020,5,10 ,3.0,2.5,,0.1,5.6,19.5
2020,5,11 ,s/p,s/p,,s/p,s/p,19.5
2020,5,12 ,s/p,s/p,,s/p,s/p,19.5
2020,5,13 ,s/p,s/p,,s/p,s/p,19.5
2020,5,14 ,s/p,s/p,,s/p,s/p,19.5
2020,5,15 ,0.1,s/p,,s/p,0.1,19.6
2020,5,16 ,s/p,s/p,,,s/p,19.6
2020,5,17 ,s/p,s/p,,0.1,0.1,19.7
2020,5,18 ,s/p,11.4,,13.3,24.7,44.4
2020,5,19 ,10.2,4.9,,0.2,15.3,59.7
2020,5,20 ,s/p,s/p,,0.1,0.1,59.8
2020,5,21 ,s/p,s/p,,s/p,s/p,59.8
2020,5,22 ,s/p,s/p,,s/p,s/p,59.8
2020,5,23 ,s/p,s/p,,0.5,0.5,60.3
2020,5,24 ,4.6,s/p,,0.2,4.8,65.1
2020,5,25 ,s/p,s/p,,0.1,0.1,65.2
2020,5,26 ,s/p,s/p,,0.2,0.2,65.4
2020,5,27 ,0.1,s/p,,s/p,0.1,65.5
2020,5,28 ,s/p,s/p,,s/p,s/p,65.5
2020,5,29 ,s/p,s/p,,s/p,s/p,65.5
2020,5,30 ,0.1,s/p,,0.1,0.2,65.7
2020,5,31 ,s/p,s/p,,0.1,0.1,65.8
