Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,7,1 ,0.2,5.7,8.2,0.3,14.4,14.4
2019,7,2 ,2.5,s/p,1.0,8.2,11.7,26.1
2019,7,3 ,3.2,0.4,0.1,0.1,3.8,29.9
2019,7,4 ,s/p,s/p,s/p,s/p,s/p,29.9
2019,7,5 ,0.1,s/p,s/p,s/p,0.1,30.0
2019,7,6 ,0.1,s/p,,s/p,0.1,30.1
2019,7,7 ,s/p,s/p,,s/p,s/p,30.1
2019,7,8 ,s/p,1.0,,0.1,1.1,31.2
2019,7,9 ,0.1,s/p,,4.9,5.0,36.2
2019,7,10 ,2.5,s/p,,0.1,2.6,38.8
2019,7,11 ,s/p,s/p,,0.1,0.1,38.9
2019,7,12 ,s/p,s/p,,1.8,1.8,40.7
2019,7,13 ,0.1,s/p,,8.3,8.4,49.1
2019,7,14 ,0.6,s/p,,0.1,0.7,49.8
2019,7,15 ,s/p,,,0.1,0.1,49.9
2019,7,16 ,s/p,0.3,,18.8,19.1,69.0
2019,7,17 ,10.4,s/p,,s/p,10.4,79.4
2019,7,18 ,0.1,s/p,s/p,s/p,0.1,79.5
2019,7,19 ,20.3,5.7,,13.6,39.6,119.1
2019,7,20 ,25.8,12.8,3.7,6.6,48.9,168.0
2019,7,21 ,1.4,0.3,,5.8,7.5,175.5
2019,7,22 ,s/p,s/p,,s/p,s/p,175.5
2019,7,23 ,0.2,s/p,,s/p,0.2,175.7
2019,7,24 ,0.1,s/p,,s/p,0.1,175.8
2019,7,25 ,s/p,s/p,,1.9,1.9,177.7
2019,7,26 ,0.5,s/p,,0.1,0.6,178.3
2019,7,27 ,0.1,s/p,,s/p,0.1,178.4
2019,7,28 ,0.3,2.2,,1.9,4.4,182.8
2019,7,29 ,1.8,6.7,,4.3,12.8,195.6
2019,7,30 ,6.3,8.5,,1.3,16.1,211.7
2019,7,31 ,0.8,0.8,,3.8,5.4,217.1
