Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,8,1 ,19.5,s/p,,s/p,19.5,19.5
2020,8,2 ,s/p,s/p,,s/p,s/p,19.5
2020,8,3 ,s/p,7.2,,0.1,7.3,26.8
2020,8,4 ,s/p,s/p,,2.5,2.5,29.3
2020,8,5 ,2.0,1.6,,0.1,3.7,33.0
2020,8,6 ,0.1,s/p,,s/p,0.1,33.1
2020,8,7 ,s/p,s/p,,s/p,s/p,33.1
2020,8,8 ,s/p,s/p,,s/p,s/p,33.1
2020,8,9 ,2.8,0.3,,7.1,10.2,43.3
2020,8,10 ,0.5,0.1,,s/p,0.6,43.9
2020,8,11 ,s/p,s/p,,0.4,0.4,44.3
2020,8,12 ,0.8,1.2,,0.2,2.2,46.5
2020,8,13 ,5.5,7.5,7.4,s/p,20.4,66.9
2020,8,14 ,0.3,1.2,,s/p,1.5,68.4
2020,8,15 ,s/p,s/p,,1.6,1.6,70.0
2020,8,16 ,5.3,s/p,,0.2,5.5,75.5
2020,8,17 ,s/p,1.2,,0.8,2.0,77.5
2020,8,18 ,0.8,s/p,,,0.8,78.3
2020,8,19 ,0.1,s/p,,s/p,0.1,78.4
2020,8,20 ,s/p,s/p,,s/p,s/p,78.4
2020,8,21 ,0.1,s/p,,s/p,0.1,78.5
2020,8,22 ,s/p,s/p,,0.1,0.1,78.6
2020,8,23 ,0.5,0.6,,0.8,1.9,80.5
2020,8,24 ,0.4,0.5,,s/p,0.9,81.4
2020,8,25 ,0.3,s/p,,s/p,0.3,81.7
2020,8,26 ,0.5,0.6,,1.1,2.2,83.9
2020,8,27 ,3.1,s/p,s/p,2.6,5.7,89.6
2020,8,28 ,10.8,0.6,,s/p,11.4,101.0
2020,8,29 ,0.1,s/p,,s/p,0.1,101.1
2020,8,30 ,s/p,s/p,,s/p,s/p,101.1
2020,8,31 ,s/p,s/p,,0.1,0.1,101.2
