Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,7,1 ,s/p,,,s/p,s/p,s/p
2016,7,2 ,s/p,,,0.2,0.2,0.2
2016,7,3 ,0.2,,,s/p,0.2,0.4
2016,7,4 ,s/p,,,s/p,s/p,0.4
2016,7,5 ,s/p,s/p,,s/p,s/p,0.4
2016,7,6 ,1.0,,,3.3,4.3,4.7
2016,7,7 ,s/p,,,s/p,s/p,4.7
2016,7,8 ,0.4,,,10.6,11.0,15.7
2016,7,9 ,0.8,,,18.0,18.8,34.5
2016,7,10 ,5.4,,,10.0,15.4,49.9
2016,7,11 ,1.4,,,1.5,2.9,52.8
2016,7,12 ,s/p,,,2.5,2.5,55.3
2016,7,13 ,4.0,,,2.6,6.6,61.9
2016,7,14 ,1.1,,,0.8,1.9,63.8
2016,7,15 ,s/p,s/p,,s/p,s/p,63.8
2016,7,16 ,s/p,,,44.5,44.5,108.3
2016,7,17 ,1.4,,,1.4,2.8,111.1
2016,7,18 ,s/p,,,0.2,0.2,111.3
2016,7,19 ,s/p,,,8.4,8.4,119.7
2016,7,20 ,4.5,,,5.0,9.5,129.2
2016,7,21 ,s/p,,,32.0,32.0,161.2
2016,7,22 ,27.8,,,s/p,27.8,189.0
2016,7,23 ,0.0,,,1.9,1.9,190.9
2016,7,24 ,0.4,,,2.4,2.8,193.7
2016,7,25 ,s/p,,,s/p,s/p,193.7
2016,7,26 ,s/p,,,s/p,s/p,193.7
2016,7,27 ,s/p,,,0.6,0.6,194.3
2016,7,28 ,6.8,,,6.6,13.4,207.7
2016,7,29 ,2.4,,,11.2,13.6,221.3
2016,7,30 ,1.4,,,0.8,2.2,223.5
2016,7,31 ,2.6,,,3.8,6.4,229.9
