Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1972,7,1,-9.6,0.4,-2.6,-2.6,8
1972,7,2,-2.4,-0.2,-1.4,-1.4,8
1972,7,3,-2.5,-0.8,-1.5,-1.5,8
1972,7,4,-1.8,1.0,-0.7,-0.7,8
1972,7,5,-1.3,0.7,-0.3,-0.3,8
1972,7,6,-1.6,1.8,-0.3,-0.3,8
1972,7,7,-7.2,-0.7,-2.6,-2.6,8
1972,7,8,-7.8,-2.0,-5.2,-5.2,8
1972,7,9,-2.2,-0.2,-0.9,-0.9,8
1972,7,10,-7.6,0.8,-1.5,-1.5,8
1972,7,11,-12.6,-7.2,-10.2,-10.2,8
1972,7,12,-9.0,-6.2,-7.5,-7.5,8
1972,7,13,-7.0,-3.6,-6.3,-6.3,8
1972,7,14,-7.6,-3.2,-6.0,-6.0,8
1972,7,15,-9.8,-5.3,-7.3,-7.3,8
1972,7,16,-6.8,1.0,-1.9,-1.9,8
1972,7,17,-1.8,0.1,-0.8,-0.8,8
1972,7,18,-1.0,1.4,0.3,0.3,8
1972,7,19,-3.0,0.0,-1.5,-1.5,8
1972,7,20,-6.6,-2.2,-4.5,-4.5,8
1972,7,21,-4.4,0.5,-1.0,-1.0,8
1972,7,22,-6.6,0.6,-2.8,-2.8,8
1972,7,23,-10.9,-3.9,-6.0,-6.0,8
1972,7,24,-14.2,-8.2,-10.3,-10.3,8
1972,7,25,-14.6,-10.4,-12.1,-12.1,8
1972,7,26,-14.2,-10.6,-11.8,-11.8,8
1972,7,27,-13.3,-11.4,-12.4,-12.4,8
1972,7,28,-13.4,-11.8,-12.6,-12.6,8
1972,7,29,-13.8,-5.7,-11.8,-11.8,8
1972,7,30,-16.4,-2.2,-8.9,-8.9,8
1972,7,31,-19.7,-15.8,-17.5,-17.5,8
