Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1972,10,1,-9.8,-2.2,-5.0,-5.0,8
1972,10,2,-7.6,-5.0,-7.0,-7.0,8
1972,10,3,-8.5,-4.2,-6.7,-6.7,8
1972,10,4,-6.2,-3.8,-5.2,-5.2,8
1972,10,5,-9.1,-2.7,-5.6,-5.6,8
1972,10,6,-3.6,-0.2,-1.6,-1.6,8
1972,10,7,-4.4,-1.0,-1.6,-1.6,8
1972,10,8,-6.2,-0.8,-3.0,-3.0,8
1972,10,9,-3.5,-0.6,-1.8,-1.8,8
1972,10,10,-5.0,-1.2,-2.7,-2.7,8
1972,10,11,-3.1,-0.6,-1.5,-1.5,8
1972,10,12,-1.2,0.4,-0.3,-0.3,8
1972,10,13,-0.4,0.7,0.1,0.1,8
1972,10,14,-0.2,1.2,0.2,0.2,8
1972,10,15,-0.8,2.8,1.1,1.1,8
1972,10,16,-1.6,1.8,0.0,0.0,8
1972,10,17,-2.4,0.8,-1.3,-1.3,8
1972,10,18,-3.2,0.8,-0.9,-0.9,8
1972,10,19,-3.2,1.1,-0.7,-0.7,8
1972,10,20,-2.2,-0.4,-1.0,-1.0,8
1972,10,21,-3.0,0.1,-1.4,-1.4,8
1972,10,22,-2.2,-0.6,-1.3,-1.3,8
1972,10,23,-3.6,1.0,-1.9,-1.9,8
1972,10,24,-4.2,-1.8,-2.7,-2.7,8
1972,10,25,-3.6,-1.4,-2.7,-2.7,8
1972,10,26,-6.4,0.4,-1.7,-1.7,8
1972,10,27,-3.6,-0.2,-1.7,-1.7,8
1972,10,28,-0.8,0.2,-0.3,-0.3,8
1972,10,29,-1.6,0.2,-0.2,-0.2,8
1972,10,30,-3.4,-1.0,-2.3,-2.3,8
1972,10,31,-4.5,-0.4,-3.0,-3.0,8
