Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,9,1 ,0.4,4.6,s/p,1.1,6.1,6.1
2017,9,2 ,4.6,2.9,5.3,2.8,15.6,21.7
2017,9,3 ,0.2,0.5,s/p,s/p,0.7,22.4
2017,9,4 ,s/p,0.6,0.2,6.2,7.0,29.4
2017,9,5 ,12.6,3.8,,,16.4,45.8
2017,9,6 ,s/p,,,,s/p,45.8
2017,9,7 ,2.3,13.1,6.9,1.2,23.5,69.3
2017,9,8 ,s/p,2.0,s/p,s/p,2.0,71.3
2017,9,9 ,s/p,,,,s/p,71.3
2017,9,10 ,1.5,7.3,9.3,s/p,18.1,89.4
2017,9,11 ,s/p,s/p,s/p,s/p,s/p,89.4
2017,9,12 ,1.1,s/p,1.5,0.7,3.3,92.7
2017,9,13 ,14.1,0.4,0.8,s/p,15.3,108.0
2017,9,14 ,0.1,s/p,s/p,s/p,0.1,108.1
2017,9,15 ,s/p,s/p,s/p,s/p,s/p,108.1
2017,9,16 ,s/p,s/p,s/p,0.1,0.1,108.2
2017,9,17 ,s/p,s/p,s/p,s/p,s/p,108.2
2017,9,18 ,s/p,s/p,s/p,s/p,s/p,108.2
2017,9,19 ,1.6,4.9,0.4,0.1,7.0,115.2
2017,9,20 ,s/p,0.2,s/p,0.3,0.5,115.7
2017,9,21 ,s/p,0.5,3.8,0.1,4.4,120.1
2017,9,22 ,s/p,s/p,s/p,s/p,s/p,120.1
2017,9,23 ,s/p,1.1,3.3,s/p,4.4,124.5
2017,9,24 ,1.5,0.2,s/p,s/p,1.7,126.2
2017,9,25 ,s/p,s/p,s/p,s/p,s/p,126.2
2017,9,26 ,s/p,s/p,s/p,s/p,s/p,126.2
2017,9,27 ,s/p,s/p,s/p,s/p,s/p,126.2
2017,9,28 ,s/p,s/p,s/p,4.8,4.8,131.0
2017,9,29 ,13.5,1.5,4.3,2.0,21.3,152.3
2017,9,30 ,0.6,2.8,4.8,4.6,12.8,165.1
