Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2018,5,2 ,30.0,1.8,0.3,s/p,32.1,32.1
2018,5,3 ,0.5,0.3,s/p,s/p,0.8,32.9
2018,5,4 ,s/p,s/p,s/p,s/p,s/p,32.9
2018,5,5 ,0.4,s/p,s/p,s/p,0.4,33.3
2018,5,6 ,s/p,s/p,0.1,s/p,0.1,33.4
2018,5,7 ,s/p,s/p,s/p,0.1,0.1,33.5
2018,5,8 ,s/p,s/p,0.1,0.1,0.2,33.7
2018,5,9 ,s/p,s/p,s/p,s/p,s/p,33.7
2018,5,10 ,0.9,6.6,2.0,s/p,9.5,43.2
2018,5,11 ,s/p,s/p,s/p,s/p,s/p,43.2
2018,5,12 ,0.7,0.4,4.1,36.4,41.6,84.8
2018,5,13 ,7.8,4.6,3.7,0.8,16.9,101.7
2018,5,14 ,0.3,0.4,0.4,s/p,1.1,102.8
2018,5,15 ,s/p,s/p,s/p,s/p,s/p,102.8
2018,5,16 ,1.2,10.9,9.0,2.3,23.4,126.2
2018,5,17 ,2.4,0.3,1.2,0.1,4.0,130.2
2018,5,18 ,s/p,s/p,s/p,s/p,s/p,130.2
2018,5,19 ,0.2,18.6,1.5,0.2,20.5,150.7
2018,5,20 ,s/p,s/p,s/p,0.1,0.1,150.8
2018,5,21 ,0.1,0.4,0.1,0.8,1.4,152.2
2018,5,22 ,s/p,s/p,s/p,s/p,s/p,152.2
2018,5,23 ,s/p,s/p,s/p,1.0,1.0,153.2
2018,5,24 ,0.6,s/p,s/p,s/p,0.6,153.8
2018,5,25 ,5.0,4.1,s/p,s/p,9.1,162.9
2018,5,26 ,0.4,s/p,s/p,0.1,0.5,163.4
2018,5,27 ,18.8,11.7,1.9,0.9,33.3,196.7
2018,5,28 ,s/p,0.1,s/p,0.2,0.3,197.0
2018,5,29 ,0.2,0.3,3.7,1.3,5.5,202.5
2018,5,30 ,s/p,s/p,s/p,s/p,s/p,202.5
2018,5,31 ,s/p,s/p,s/p,s/p,s/p,202.5
