Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,8,1 ,0.1,s/p,s/p,s/p,0.1,0.1
2021,8,2 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,3 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,4 ,s/p,s/p,s/p,0.1,0.1,0.2
2021,8,5 ,s/p,s/p,s/p,s/p,s/p,0.2
2021,8,6 ,0.1,s/p,s/p,s/p,0.1,0.3
2021,8,7 ,s/p,s/p,s/p,s/p,s/p,0.3
2021,8,8 ,s/p,s/p,s/p,s/p,s/p,0.3
2021,8,9 ,s/p,s/p,s/p,s/p,s/p,0.3
2021,8,10 ,s/p,s/p,s/p,s/p,s/p,0.3
2021,8,11 ,0.1,s/p,s/p,0.1,0.2,0.5
2021,8,12 ,0.1,s/p,s/p,s/p,0.1,0.6
2021,8,13 ,s/p,s/p,s/p,s/p,s/p,0.6
2021,8,14 ,0.1,s/p,s/p,s/p,0.1,0.7
2021,8,15 ,s/p,s/p,s/p,s/p,s/p,0.7
2021,8,16 ,s/p,1.0,3.1,1.1,5.2,5.9
2021,8,17 ,0.1,s/p,3.2,7.1,10.4,16.3
2021,8,18 ,3.6,31.4,11.2,0.5,46.7,63.0
2021,8,19 ,1.7,0.6,0.4,0.1,2.8,65.8
2021,8,20 ,s/p,s/p,s/p,s/p,s/p,65.8
2021,8,21 ,3.1,0.4,0.5,s/p,4.0,69.8
2021,8,22 ,s/p,s/p,s/p,s/p,s/p,69.8
2021,8,23 ,s/p,1.7,0.1,0.1,1.9,71.7
2021,8,24 ,s/p,s/p,s/p,s/p,s/p,71.7
2021,8,25 ,s/p,s/p,s/p,s/p,s/p,71.7
2021,8,26 ,s/p,s/p,s/p,s/p,s/p,71.7
2021,8,27 ,s/p,s/p,s/p,s/p,s/p,71.7
2021,8,28 ,s/p,s/p,s/p,s/p,s/p,71.7
2021,8,29 ,s/p,s/p,s/p,0.1,0.1,71.8
2021,8,30 ,0.1,s/p,s/p,s/p,0.1,71.9
2021,8,31 ,s/p,s/p,s/p,s/p,s/p,71.9
