Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1973,4,1,.,.,.,.,.
1973,4,2,15.0,.,.,16.4,8
1973,4,3,12.0,.,.,18.0,8
1973,4,4,14.4,.,.,18.0,8
1973,4,5,12.6,.,.,17.8,8
1973,4,6,15.0,.,.,18.0,8
1973,4,7,12.5,.,.,17.2,8
1973,4,8,.,.,.,.,.
1973,4,9,12.2,.,.,17.8,8
1973,4,10,13.7,.,.,17.3,8
1973,4,11,15.0,.,.,17.9,8
1973,4,12,13.2,.,.,17.9,8
1973,4,13,14.2,.,.,17.9,8
1973,4,14,14.2,.,.,18.4,8
1973,4,15,.,.,.,.,.
1973,4,16,12.6,.,.,18.2,8
1973,4,17,14.7,.,.,19.6,8
1973,4,18,13.2,.,.,17.3,8
1973,4,19,14.2,.,.,16.5,8
1973,4,20,11.0,.,.,16.5,8
1973,4,21,15.4,.,.,16.6,8
1973,4,22,.,.,.,.,.
1973,4,23,13.2,.,.,17.3,8
1973,4,24,10.0,.,.,16.4,8
1973,4,25,10.2,.,.,16.1,8
1973,4,26,15.4,.,.,16.5,8
1973,4,27,14.4,.,.,16.6,8
1973,4,28,10.0,.,.,15.3,8
1973,4,29,.,.,.,.,.
1973,4,30,10.0,.,.,16.6,8
