Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1988,6,1,8.8,16.1,12.5,13.6,5
1988,6,2,7.8,17.9,12.8,12.4,1
1988,6,3,6.1,16.6,11.4,13.4,4
1988,6,4,11.5,19.7,15.6,13.6,1
1988,6,5,12.0,20.0,16.0,.,.
1988,6,6,10.2,15.4,12.8,14.1,4
1988,6,7,13.2,17.6,15.4,15.6,5
1988,6,8,7.2,17.0,12.1,13.7,5
1988,6,9,6.6,16.6,11.6,13.4,5
1988,6,10,10.8,16.2,13.5,14.2,5
1988,6,11,10.9,19.0,14.9,14.0,1
1988,6,12,15.0,18.8,16.9,.,.
1988,6,13,13.0,15.6,14.3,15.0,4
1988,6,14,8.8,17.2,13.0,14.2,5
1988,6,15,13.8,17.8,15.8,15.4,5
1988,6,16,12.4,17.2,14.8,15.1,5
1988,6,17,8.9,18.1,13.5,14.6,5
1988,6,18,10.0,21.0,15.5,14.2,1
1988,6,19,9.0,20.8,14.9,.,.
1988,6,20,6.8,16.9,11.8,13.6,4
1988,6,21,6.4,15.8,11.1,12.9,5
1988,6,22,12.4,16.6,14.5,14.6,5
1988,6,23,9.0,17.4,13.2,14.8,5
1988,6,24,6.6,15.4,11.0,12.7,5
1988,6,25,15.2,21.0,18.1,13.4,1
1988,6,26,13.0,20.0,16.5,.,.
1988,6,27,7.8,17.8,12.8,13.9,4
1988,6,28,11.8,16.2,14.0,14.2,5
1988,6,29,10.2,18.0,14.1,13.6,1
1988,6,30,9.6,17.6,13.6,14.8,4
