Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2003,3,1,10.8,17.8,14.3,.,.
2003,3,2,10.3,17.6,14.0,.,.
2003,3,3,11.4,17.3,14.3,.,.
2003,3,4,14.3,17.0,15.7,.,.
2003,3,5,9.2,18.4,13.8,.,.
2003,3,6,12.1,15.0,13.6,.,.
2003,3,7,13.5,17.4,15.4,.,.
2003,3,8,15.4,19.2,17.3,.,.
2003,3,9,13.2,17.4,15.3,.,.
2003,3,10,13.0,17.0,15.0,.,.
2003,3,11,13.4,16.2,14.8,.,.
2003,3,12,12.3,15.2,13.8,.,.
2003,3,13,11.0,16.4,13.7,.,.
2003,3,14,12.4,18.0,15.2,.,.
2003,3,15,12.0,18.0,15.0,.,.
2003,3,16,10.0,19.2,14.6,.,.
2003,3,17,13.6,19.4,16.5,.,.
2003,3,18,13.8,16.8,15.3,.,.
2003,3,19,14.5,17.0,15.8,.,.
2003,3,20,12.0,17.0,14.5,.,.
2003,3,21,12.0,17.8,14.9,.,.
2003,3,22,14.8,19.6,17.2,.,.
2003,3,23,14.5,20.2,17.4,.,.
2003,3,24,13.0,19.4,16.2,.,.
2003,3,25,12.0,16.6,14.3,.,.
2003,3,26,13.5,17.6,15.6,.,.
2003,3,27,14.0,15.6,14.8,.,.
2003,3,28,11.2,18.2,14.7,.,.
2003,3,29,11.6,16.8,14.2,.,.
2003,3,30,14.2,17.4,15.8,.,.
2003,3,31,11.0,15.5,13.3,.,.
