Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1999,4,1,11.0,17.4,14.2,.,.
1999,4,2,12.5,17.5,15.0,.,.
1999,4,3,12.4,18.5,15.4,.,.
1999,4,4,13.5,16.0,14.8,.,.
1999,4,5,11.4,15.4,13.4,.,.
1999,4,6,10.0,17.0,13.5,.,.
1999,4,7,9.8,17.0,13.4,.,.
1999,4,8,10.0,16.0,13.0,.,.
1999,4,9,10.4,16.8,13.6,.,.
1999,4,10,9.0,14.6,11.8,.,.
1999,4,11,8.4,15.8,12.1,.,.
1999,4,12,7.5,15.0,11.3,.,.
1999,4,13,7.6,13.6,10.6,.,.
1999,4,14,8.0,15.5,11.8,.,.
1999,4,15,10.4,14.6,12.5,.,.
1999,4,16,8.0,18.5,13.3,.,.
1999,4,17,9.8,14.6,12.2,.,.
1999,4,18,11.5,14.5,13.0,.,.
1999,4,19,10.0,16.0,13.0,.,.
1999,4,20,10.0,13.5,11.8,.,.
1999,4,21,8.2,15.6,11.9,.,.
1999,4,22,11.0,15.5,13.3,.,.
1999,4,23,12.0,20.6,16.3,.,.
1999,4,24,12.2,19.2,15.7,.,.
1999,4,25,13.0,17.6,15.3,.,.
1999,4,26,13.5,16.0,14.8,.,.
1999,4,27,10.8,17.4,14.1,.,.
1999,4,28,11.6,16.5,14.1,.,.
1999,4,29,11.4,15.0,13.2,.,.
1999,4,30,10.8,15.5,13.2,.,.
