Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2010,9,1,-5.1,9.1,2.0,3.9,9
2010,9,2,-4.1,11.7,3.8,5.5,9
2010,9,3,3.7,13.4,8.5,10.6,8
2010,9,4,7.4,12.3,9.9,.,.
2010,9,5,-1.1,12.2,5.5,.,.
2010,9,6,-1.4,16.9,7.7,10.6,9
2010,9,7,6.0,14.1,10.1,11.4,9
2010,9,8,2.3,15.3,8.8,11.6,9
2010,9,9,5.7,12.8,9.3,10.4,9
2010,9,10,-0.6,11.9,5.6,8.7,8
2010,9,11,3.5,12.4,7.9,.,.
2010,9,12,1.2,12.8,7.0,.,.
2010,9,13,0.6,13.1,6.9,11.2,9
2010,9,14,4.8,10.5,7.7,8.1,9
2010,9,15,2.6,7.9,5.3,6.6,9
2010,9,16,2.8,10.3,6.6,8.5,9
2010,9,17,-2.5,14.5,6.0,.,.
2010,9,18,4.5,12.6,8.6,.,.
2010,9,19,4.7,5.8,5.3,.,.
2010,9,20,-1.3,9.2,3.9,.,.
2010,9,21,4.9,9.4,7.1,6.3,9
2010,9,22,5.6,12.5,9.0,10.6,9
2010,9,23,-0.8,16.0,7.6,11.6,9
2010,9,24,-1.3,12.5,5.6,9.0,8
2010,9,25,0.4,13.3,6.9,.,.
2010,9,26,-0.4,16.4,8.0,.,.
2010,9,27,2.5,12.5,7.5,9.9,9
2010,9,28,5.1,13.6,9.4,11.4,9
2010,9,29,0.9,11.3,6.1,9.4,9
2010,9,30,1.8,13.9,7.8,10.4,9
