Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2012,12,1,6.4,18.4,12.4,12.9,3
2012,12,2,10.1,14.8,12.5,12.8,3
2012,12,3,9.6,16.3,12.9,13.7,10
2012,12,4,8.5,16.5,12.5,13.7,9
2012,12,5,7.8,18.3,13.0,15.3,10
2012,12,6,7.7,15.9,11.8,13.5,10
2012,12,7,9.6,15.4,12.5,13.7,9
2012,12,8,9.9,18.6,14.3,14.0,3
2012,12,9,6.3,22.8,14.5,15.7,3
2012,12,10,12.2,17.0,14.6,15.1,10
2012,12,11,9.4,.,.,12.0,10
2012,12,12,.,.,.,.,.
2012,12,13,.,.,.,.,.
2012,12,14,.,.,.,.,.
2012,12,15,.,.,.,.,.
2012,12,16,.,.,.,.,.
2012,12,17,.,.,.,.,.
2012,12,18,.,.,.,.,.
2012,12,19,.,.,.,.,.
2012,12,20,.,.,.,.,.
2012,12,21,.,14.4,.,.,.
2012,12,22,7.6,11.8,9.7,9.5,3
2012,12,23,4.3,17.8,11.0,12.2,3
2012,12,24,7.3,15.2,11.3,11.0,3
2012,12,25,7.3,13.8,10.6,11.1,3
2012,12,26,6.5,15.6,11.1,11.8,3
2012,12,27,7.4,17.4,12.4,13.0,3
2012,12,28,6.3,20.7,13.5,14.5,3
2012,12,29,11.3,20.1,15.7,15.3,3
2012,12,30,12.0,18.6,15.3,15.5,3
2012,12,31,8.5,20.6,14.6,14.0,3
