Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1983.0,2.0,1.0,8.0,27.0,17.5,20.4,15.0
1983.0,2.0,2.0,12.4,21.8,17.1,18.8,15.0
1983.0,2.0,3.0,10.0,26.3,18.1,20.1,15.0
1983.0,2.0,4.0,8.0,30.0,19.0,21.9,15.0
1983.0,2.0,5.0,12.0,32.0,22.0,24.6,15.0
1983.0,2.0,6.0,10.6,26.6,18.6,21.6,15.0
1983.0,2.0,7.0,9.2,28.0,18.6,22.6,15.0
1983.0,2.0,8.0,19.4,22.0,20.7,19.4,15.0
1983.0,2.0,9.0,8.0,15.2,11.6,12.6,15.0
1983.0,2.0,10.0,8.0,14.8,11.4,11.4,15.0
1983.0,2.0,11.0,4.0,18.0,11.0,12.9,15.0
1983.0,2.0,12.0,1.8,19.8,10.8,13.2,15.0
1983.0,2.0,13.0,6.2,19.0,12.6,14.4,15.0
1983.0,2.0,14.0,3.6,24.0,13.8,16.8,15.0
1983.0,2.0,15.0,7.8,25.4,16.6,18.7,15.0
1983.0,2.0,16.0,10.0,22.0,16.0,18.3,15.0
1983.0,2.0,17.0,11.0,18.8,14.9,16.4,15.0
1983.0,2.0,18.0,14.0,20.4,17.2,16.7,15.0
1983.0,2.0,19.0,8.2,12.2,10.2,10.5,15.0
1983.0,2.0,20.0,7.2,17.0,12.1,13.2,15.0
1983.0,2.0,21.0,11.9,19.8,15.8,15.9,15.0
1983.0,2.0,22.0,10.4,20.5,15.4,17.0,15.0
1983.0,2.0,23.0,8.6,11.3,10.0,10.2,15.0
1983.0,2.0,24.0,7.0,12.4,9.7,9.8,15.0
1983.0,2.0,25.0,7.0,16.0,11.5,12.0,15.0
1983.0,2.0,26.0,2.6,15.6,9.1,11.2,15.0
1983.0,2.0,27.0,6.6,21.6,14.1,15.7,15.0
1983.0,2.0,28.0,12.4,17.7,15.1,15.4,15.0
