Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,6,1 ,0.4,9.6,,43.2,53.2,53.2
2014,6,2 ,2.0,s/p,,s/p,2.0,55.2
2014,6,3 ,s/p,0.0,,s/p,0.0,55.2
2014,6,4 ,2.8,9.2,,5.2,17.2,72.4
2014,6,5 ,0.8,2.0,,0.4,3.2,75.6
2014,6,6 ,s/p,1.6,,20.4,22.0,97.6
2014,6,7 ,4.8,2.8,,19.2,26.8,124.4
2014,6,8 ,3.2,1.6,,6.4,11.2,135.6
2014,6,9 ,7.4,4.8,,69.2,81.4,217.0
2014,6,10 ,4.0,s/p,,1.2,5.2,222.2
2014,6,11 ,0.4,0.4,,3.6,4.4,226.6
2014,6,12 ,s/p,6.0,,2.0,8.0,234.6
2014,6,13 ,s/p,12.8,,10.4,23.2,257.8
2014,6,14 ,0.8,s/p,,10.4,11.2,269.0
2014,6,15 ,3.6,s/p,,s/p,3.6,272.6
2014,6,16 ,1.6,0.8,,s/p,2.4,275.0
2014,6,17 ,s/p,0.4,,0.4,0.8,275.8
2014,6,18 ,s/p,s/p,,s/p,s/p,275.8
2014,6,19 ,s/p,s/p,,0.0,0.0,275.8
2014,6,20 ,s/p,2.0,,9.2,11.2,287.0
2014,6,21 ,2.8,0.8,,12.0,15.6,302.6
2014,6,22 ,1.2,0.8,,s/p,2.0,304.6
2014,6,23 ,4.0,0.4,,0.4,4.8,309.4
2014,6,24 ,s/p,0.4,,s/p,0.4,309.8
2014,6,25 ,s/p,0.4,,0.8,1.2,311.0
2014,6,26 ,0.0,0.8,,2.4,3.2,314.2
2014,6,27 ,0.4,s/p,,s/p,0.4,314.6
2014,6,28 ,s/p,s/p,,0.4,0.4,315.0
2014,6,29 ,s/p,0.4,,7.2,7.6,322.6
2014,6,30 ,2.8,5.2,,93.4,101.4,424.0
