Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,10,1 ,1.6,0.2,,0.2,2.0,2.0
2019,10,2 ,0.2,s/p,,s/p,0.2,2.2
2019,10,3 ,s/p,s/p,,s/p,s/p,2.2
2019,10,4 ,0.4,,,0.8,1.2,3.4
2019,10,5 ,0.4,,,7.8,8.2,11.6
2019,10,6 ,s/p,,,0.6,0.6,12.2
2019,10,7 ,1.2,0.4,,s/p,1.6,13.8
2019,10,8 ,s/p,,,6.0,6.0,19.8
2019,10,9 ,0.2,,,3.4,3.6,23.4
2019,10,10 ,4.2,,,8.4,12.6,36.0
2019,10,11 ,2.8,1.4,,0.2,4.4,40.4
2019,10,12 ,1.0,s/p,,s/p,1.0,41.4
2019,10,13 ,s/p,s/p,,s/p,s/p,41.4
2019,10,14 ,s/p,s/p,,s/p,s/p,41.4
2019,10,15 ,0.0,2.0,,,2.0,43.4
2019,10,16 ,1.6,s/p,,2.2,3.8,47.2
2019,10,17 ,0.2,s/p,,s/p,0.2,47.4
2019,10,18 ,s/p,s/p,,s/p,s/p,47.4
2019,10,19 ,s/p,s/p,,s/p,s/p,47.4
2019,10,20 ,2.0,6.2,,2.2,10.4,57.8
2019,10,21 ,s/p,s/p,,s/p,s/p,57.8
2019,10,22 ,s/p,s/p,,s/p,s/p,57.8
2019,10,23 ,s/p,,,s/p,s/p,57.8
2019,10,24 ,0.2,,,3.0,3.2,61.0
2019,10,25 ,0.6,,,8.2,8.8,69.8
2019,10,26 ,3.6,,,5.8,9.4,79.2
2019,10,27 ,3.2,,,7.2,10.4,89.6
2019,10,28 ,5.4,,,21.0,26.4,116.0
2019,10,29 ,4.8,7.6,,12.6,25.0,141.0
2019,10,30 ,0.0,0.2,,,0.2,141.2
2019,10,31 ,,s/p,,6.2,6.2,147.4
