Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2016,8,2 ,s/p,s/p,0.6,3.4,4.0,4.0
2016,8,3 ,0.2,s/p,0.4,2.6,3.2,7.2
2016,8,4 ,1.6,1.2,1.6,0.6,5.0,12.2
2016,8,5 ,s/p,8.4,0.2,s/p,8.6,20.8
2016,8,6 ,0.0,13.0,2.8,6.6,22.4,43.2
2016,8,7 ,0.2,2.6,0.4,0.4,3.6,46.8
2016,8,8 ,s/p,s/p,s/p,s/p,s/p,46.8
2016,8,9 ,s/p,s/p,s/p,s/p,s/p,46.8
2016,8,10 ,s/p,s/p,1.6,s/p,1.6,48.4
2016,8,11 ,0.2,s/p,s/p,1.4,1.6,50.0
2016,8,12 ,2.2,0.8,1.6,0.2,4.8,54.8
2016,8,13 ,0.6,1.8,1.4,5.6,9.4,64.2
2016,8,14 ,0.6,3.2,0.8,2.4,7.0,71.2
2016,8,15 ,1.4,14.2,2.0,2.6,20.2,91.4
2016,8,16 ,4.8,4.2,8.2,4.6,21.8,113.2
2016,8,17 ,1.8,10.0,4.0,5.2,21.0,134.2
2016,8,18 ,4.4,s/p,0.8,4.4,9.6,143.8
2016,8,19 ,0.8,s/p,s/p,s/p,0.8,144.6
2016,8,20 ,s/p,s/p,0.0,0.0,0.0,144.6
2016,8,21 ,0.0,0.0,s/p,0.4,0.4,145.0
2016,8,22 ,0.4,0.0,s/p,s/p,0.4,145.4
2016,8,23 ,s/p,s/p,s/p,s/p,s/p,145.4
2016,8,24 ,s/p,0.0,s/p,0.2,0.2,145.6
2016,8,25 ,1.6,3.6,0.6,2.4,8.2,153.8
2016,8,26 ,0.6,s/p,s/p,s/p,0.6,154.4
2016,8,27 ,s/p,s/p,s/p,s/p,s/p,154.4
2016,8,28 ,s/p,s/p,s/p,s/p,s/p,154.4
2016,8,29 ,0.2,2.0,6.0,14.2,22.4,176.8
2016,8,30 ,0.4,0.8,5.8,0.6,7.6,184.4
2016,8,31 ,s/p,1.0,0.2,s/p,1.2,185.6
