Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,8,1 ,0.1,s/p,s/p,s/p,0.1,0.1
2017,8,2 ,0.1,s/p,s/p,s/p,0.1,0.2
2017,8,3 ,0.1,s/p,s/p,,0.1,0.3
2017,8,4 ,0.1,s/p,s/p,2.7,2.8,3.1
2017,8,5 ,0.1,0.6,2.3,2.2,5.2,8.3
2017,8,6 ,1.0,4.0,s/p,s/p,5.0,13.3
2017,8,7 ,1.2,0.2,s/p,s/p,1.4,14.7
2017,8,8 ,0.2,0.1,17.2,3.6,21.1,35.8
2017,8,9 ,3.7,5.6,s/p,s/p,9.3,45.1
2017,8,10 ,5.3,1.0,0.3,s/p,6.6,51.7
2017,8,11 ,1.4,7.4,2.6,0.3,11.7,63.4
2017,8,12 ,s/p,0.6,3.6,17.0,21.2,84.6
2017,8,13 ,11.6,2.3,5.2,0.2,19.3,103.9
2017,8,14 ,4.1,0.7,1.4,3.5,9.7,113.6
2017,8,15 ,0.1,s/p,s/p,0.1,0.2,113.8
2017,8,16 ,0.1,s/p,0.9,s/p,1.0,114.8
2017,8,17 ,s/p,s/p,3.0,11.3,14.3,129.1
2017,8,18 ,s/p,2.8,1.7,4.4,8.9,138.0
2017,8,19 ,1.0,s/p,s/p,0.1,1.1,139.1
2017,8,20 ,s/p,s/p,s/p,0.1,0.1,139.2
2017,8,21 ,s/p,s/p,s/p,6.5,6.5,145.7
2017,8,22 ,11.2,s/p,s/p,s/p,11.2,156.9
2017,8,23 ,s/p,0.3,10.0,6.8,17.1,174.0
2017,8,24 ,s/p,6.6,s/p,s/p,6.6,180.6
2017,8,25 ,s/p,s/p,s/p,s/p,s/p,180.6
2017,8,26 ,s/p,s/p,5.1,6.9,12.0,192.6
2017,8,27 ,4.5,1.0,0.3,0.1,5.9,198.5
2017,8,28 ,s/p,s/p,s/p,0.6,0.6,199.1
2017,8,29 ,s/p,0.1,s/p,0.2,0.3,199.4
2017,8,30 ,s/p,s/p,3.1,3.0,6.1,205.5
2017,8,31 ,0.4,1.0,9.5,11.9,22.8,228.3
