Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,8,2 ,s/p,s/p,s/p,0.1,0.1,0.1
2022,8,3 ,5.8,0.1,s/p,s/p,5.9,6.0
2022,8,4 ,0.1,0.1,s/p,s/p,0.2,6.2
2022,8,5 ,0.1,s/p,s/p,s/p,0.1,6.3
2022,8,6 ,s/p,s/p,s/p,,s/p,6.3
2022,8,7 ,s/p,s/p,s/p,s/p,s/p,6.3
2022,8,8 ,0.2,s/p,s/p,s/p,0.2,6.5
2022,8,9 ,s/p,s/p,s/p,s/p,s/p,6.5
2022,8,10 ,0.2,6.0,10.0,5.8,22.0,28.5
2022,8,11 ,8.5,19.0,34.7,7.3,69.5,98.0
2022,8,12 ,s/p,0.9,3.2,18.3,22.4,120.4
2022,8,13 ,13.0,3.6,8.1,,24.7,145.1
2022,8,14 ,0.9,0.5,2.0,0.7,4.1,149.2
2022,8,15 ,21.0,1.5,s/p,0.2,22.7,171.9
2022,8,16 ,0.3,0.7,1.0,3.7,5.7,177.6
2022,8,17 ,4.6,s/p,s/p,0.1,4.7,182.3
2022,8,18 ,1.8,1.5,0.8,1.2,5.3,187.6
2022,8,19 ,0.6,0.1,s/p,s/p,0.7,188.3
2022,8,20 ,0.6,0.2,0.2,,1.0,189.3
2022,8,21 ,0.1,s/p,s/p,0.2,0.3,189.6
2022,8,22 ,0.1,2.8,6.0,1.9,10.8,200.4
2022,8,23 ,s/p,s/p,s/p,s/p,s/p,200.4
2022,8,24 ,0.1,0.8,0.6,0.1,1.6,202.0
2022,8,25 ,s/p,0.1,1.5,1.5,3.1,205.1
2022,8,26 ,2.4,0.2,0.3,s/p,2.9,208.0
2022,8,27 ,0.1,s/p,s/p,,0.1,208.1
2022,8,28 ,,s/p,s/p,s/p,s/p,208.1
2022,8,29 ,s/p,s/p,s/p,0.2,0.2,208.3
2022,8,30 ,s/p,1.1,1.0,0.5,2.6,210.9
2022,8,31 ,s/p,s/p,s/p,0.5,0.5,211.4
